"","V1","minusATR1","minusATR2","minusATR3","minusATR4","minusATR5","plusATR1","plusATR2","plusATR3","plusATR4","plusATR5","pval","qval","log2_b"
"10099","Mer","22.4462542032281","17.3980702036201","19.5519699336437","22.0620971105585","19.8361262928892","15.6428384831327","14.4623933942799","15.801002200685","18.3187557891588","14.7733929319179",0.00258950573687232,0.0365301109357098,-0.359741984956254
"9638","Klp3A","0.733549717542296","0.660623185050046","0.501527130452333","1.22140990653577","0.74156613906505","0.513846047033519","0.605799038476693","0.889242677884232","0.758967194177654","0.27965066238032",0.438968688403058,0.718869981037054,-0.360043722544941
"10586","nbs","14.7605680899361","15.6701039451816","13.5417982149854","11.6092064311486","13.8403630756479","10.1512244269292","10.9826730356138","9.86826618057463","10.389473123843","12.7073915762037",0.00583671310135307,0.0624611964412,-0.360363688276044
"8885","Gs1l","108.801433540885","151.840388878538","121.309848049602","111.06230634953","128.505509595518","86.7870303479852","99.4281430424907","97.4841176817597","97.7037798087699","102.920189273973",0.000731546990821705,0.0154192587466766,-0.360471858012636
"6653","CG8507","48.331056054688","59.1946333668111","49.0975186480069","53.6492733463492","41.7830868460887","36.6220253818895","37.6290465974715","39.6313851236394","41.9637845466075","40.181471629016",0.00128492115741557,0.0229424495061899,-0.360486017099436
"12013","RfC4","12.652319482282","10.1487784437385","7.92981106122658","11.7574551011887","8.40364217040611","7.18883869353671","7.71280231321075","6.775875187247","9.07171063450464","8.53293871040388",0.105865172720343,0.350158083465406,-0.360712210215529
"11562","Polr3B","8.64676681498089","6.53950179073659","6.92231128067557","6.17358689565128","5.91919453745677","5.2736289186689","5.08640440222364","5.18462714438718","5.01731895535521","5.87406748952475",0.0106051276809146,0.090347921220175,-0.360804700719364
"8023","Dr","1.7427275068999","2.74832135112438","4.13272336234294","3.35505279535545","1.68941617159428","1.18499361397817","1.59599669136159","3.97348336619821","2.08603675460234","2.00075115632242",0.338063545068333,0.631734236174479,-0.360897071318872
"6800","CG9213","5.93842656778065","5.26786064881646","4.78780497461238","6.9160782098635","5.39471733728311","3.75235244009595","4.30171810401515","5.00992181212669","3.33445293996086","5.90770642864627",0.0657964511796,0.265701386964009,-0.360937551096215
"12644","Sirup","332.689916942273","487.469764593785","442.514291958678","283.943779682596","314.222032815084","247.625873874575","292.195124205015","281.167986418736","287.639099546337","329.179673658084",0.025777868364126,0.154690089368948,-0.361558962948028
"11737","Prp16","18.0879123031604","8.40896650245973","16.3509036890855","17.0559715080462","14.3112590888027","10.9072546212624","11.0017049361706","11.1323541594808","11.8355627890544","11.0377114293652",0.0691885884216959,0.273930329669571,-0.361598474359243
"14017","Wwox","28.3770879778898","27.3613729464886","27.177479697767","23.9918409391615","21.642988521592","17.5917777729692","24.5417999176067","19.2348853554141","21.2463770529011","18.0073208679762",0.00740275892458333,0.0732264582071687,-0.361711784373064
"6000","CG5757","7.00476171275545","9.03833420657536","5.46214324306581","7.98361956471442","7.37190925980909","5.29773524384921","5.57388838271453","6.86599775599609","5.07369696010625","5.65362897593069",0.20455193163325,0.494270650398514,-0.36176753982133
"1515","CG12056","27.68557170618","32.92596506085","25.3681564465768","34.194079228961","29.1304661575427","20.4669110521876","21.9395942658716","20.4217183629323","29.1225624688249","25.2751077199049",0.0122538719543393,0.0983828604712407,-0.361822182535882
"4522","CG34138","88.5482781398764","117.469629531422","91.3076213411207","67.720924942772","76.4634902187204","78.3656171716242","90.4225789293508","80.8068620660237","111.89747730419","22.7835278048015",0.397572582536011,0.687042642551742,-0.361948942602104
"9377","Ing5","24.0434289270875","24.9219487049999","27.8933677766922","26.8094273467434","34.4765288423576","17.5607812622835","18.038821937026","22.4574277075957","28.0092863329439","22.6199741507102",0.018177300939733,0.124580694111826,-0.362255213517986
"11216","park","18.4007666787683","16.5772972127388","17.6009871213567","15.366275620875","20.1903419553143","14.5944935141996","13.552096753918","14.7211047034283","11.0884332909285","14.8568028945015",0.0102295013411742,0.0885625134327884,-0.362562595040665
"10759","Nlp","63.7481749174454","103.142951483801","73.3679562046924","55.459325040229","63.0327178837079","49.8507300715558","51.8967370642105","56.0173665648065","52.7113392836587","64.7457192636282",0.0304210683399686,0.170335029575144,-0.362630645130693
"6241","CG6833","7.86778917229521","9.83262606047465","9.07937354123932","9.28236712852306","10.0074765061165","7.04441076215827","7.39662613494222","7.33533717434573","6.56137468843484","7.44488603905364",0.0864227843664273,0.312159786738727,-0.362762499677005
"3399","CG2200","19.7966484706642","30.2638739553403","23.1324384777932","24.3570026879489","22.9683818732058","17.5899827240776","17.4926759666769","17.1936889840875","17.7522904967837","23.9474098586005",0.0176753163050997,0.122888130769002,-0.362891381077382
