"","logFC","logCPM","F","PValue","FDR","flag"
"FBgn0003008",0.0930786226932815,4.30227183334444,0.466504419580689,0.507635933839669,0.702560664703882,"NotSig"
"FBgn0250791",-0.0700075198569632,8.95849618873337,0.466121684496102,0.507806098217775,0.70267870418602,"NotSig"
"FBgn0038173",0.0719619976424813,4.73603536233917,0.465701839073397,0.507994194134482,0.70282151290765,"NotSig"
"FBgn0015919",0.108211452650333,3.80641512164217,0.464920495802468,0.508344267467266,0.7031883359,"NotSig"
"FBgn0036480",-0.141219114375838,3.48498647864992,0.464594604637901,0.508490746322804,0.703273452857751,"NotSig"
"FBgn0000662",-0.0582710043185413,6.77119286782829,0.464241435445444,0.508647185899339,0.703279160543175,"NotSig"
"FBgn0032296",-0.131693277492364,4.46869645326776,0.464203631054093,0.508664767886524,0.703279160543175,"NotSig"
"FBgn0259219",-0.0724649363656062,7.31747514174353,0.463928758857932,0.508787296595719,0.703323551483754,"NotSig"
"FBgn0262125",0.0571506133912083,7.3506630795359,0.46375145260372,0.508866780213514,0.703323551483754,"NotSig"
"FBgn0259210",0.0956275566747583,7.76745572401383,0.463004118327437,0.509202045914931,0.703669460545771,"NotSig"
"FBgn0036668",-0.109347399144572,5.99359600956693,0.462402323812117,0.50947232600664,0.703925465121658,"NotSig"
"FBgn0034796",-0.120537996141381,4.48764261128119,0.461489900159406,0.509883224839901,0.704339822243533,"NotSig"
"FBgn0040283",-0.1001586646028,6.0658326199292,0.461357066518894,0.509942371606201,0.704339822243533,"NotSig"
"FBgn0026371",0.14758009648411,2.58878961559587,0.460916895971186,0.510145175687617,0.704372436186589,"NotSig"
"FBgn0004103",-0.0577381156190798,8.18693124758143,0.460762867266935,0.51020991950275,0.704372436186589,"NotSig"
"FBgn0027563",-0.133088300153128,4.66831684703678,0.460738915590091,0.510221222347019,0.704372436186589,"NotSig"
"FBgn0261804",0.129270724317854,6.82894943613532,0.458655455213634,0.51116092771486,0.705552070782148,"NotSig"
"FBgn0031817",-0.0701196898981155,5.10283757346693,0.458367366192349,0.511291491524584,0.705614645496255,"NotSig"
"FBgn0032775",-0.0597210376464038,6.17909625283163,0.458013013198236,0.511451489464945,0.705717813546713,"NotSig"
"FBgn0266414",-0.366191736573667,2.45796206834395,0.45756187924558,0.51166130257349,0.705815396035967,"NotSig"
"FBgn0034229",-0.17631935118124,6.7199833135608,0.457480130679513,0.51169271735812,0.705815396035967,"NotSig"
"FBgn0036448",0.0874231664640042,7.26909965497078,0.457251765905921,0.511796157859813,0.705840478247774,"NotSig"
"FBgn0030499",-0.118635871528153,4.63539066931738,0.456705978376549,0.512044052332132,0.705966592708066,"NotSig"
"FBgn0261938",-0.0890227366659914,5.73044271728404,0.456581232488707,0.512100131003284,0.705966592708066,"NotSig"
"FBgn0038930",0.267611935936022,7.16364578821758,0.456485760541206,0.512143417780486,0.705966592708066,"NotSig"
"FBgn0036005",-0.0715350940312717,4.52771272269515,0.456210486791683,0.512268945695618,0.706022074482107,"NotSig"
"FBgn0020912",0.123508963428224,3.35638634499918,0.456024645064784,0.51235462838101,0.706022631219438,"NotSig"
"FBgn0031589",0.065322996669838,6.43585685800071,0.455640648009745,0.512527043865724,0.706142685332722,"NotSig"
"FBgn0039026",0.110518403786021,8.60539576620526,0.455190120534941,0.512731758693581,0.706298732038858,"NotSig"
"FBgn0024945",-0.0608937432302473,4.41182261670211,0.4550174143718,0.512810928649061,0.706298732038858,"NotSig"
"FBgn0036662",0.0895737028938913,4.44036234375167,0.454579229089217,0.513010236455008,0.706455713175485,"NotSig"
"FBgn0026319",0.0991223871715182,3.55219315186875,0.454133273023471,0.513214352348867,0.706619262114796,"NotSig"
"FBgn0044810",0.731416065929749,4.36363088333427,0.453636294429532,0.513439759280538,0.706812066359091,"NotSig"
"FBgn0010246",-0.237043001119578,2.52887332161165,0.453225123903488,0.513631394510573,0.706863954295709,"NotSig"
"FBgn0032515",-0.061553993956141,7.4971664256138,0.453177330007001,0.513648212228891,0.706863954295709,"NotSig"
"FBgn0263605",0.122872275757632,3.20289973484302,0.452891555981436,0.513780757717666,0.706928850447823,"NotSig"
"FBgn0038589",-0.100868305888738,4.56100407027202,0.451846281367329,0.514256529555393,0.707366937899144,"NotSig"
"FBgn0267027",-0.164183165388992,2.5383939551566,0.451711455398314,0.514322397975329,0.707366937899144,"NotSig"
"FBgn0034137",0.0822964089717015,4.62751100669275,0.451622246623387,0.51435888138339,0.707366937899144,"NotSig"
"FBgn0259238",-0.106195533145293,4.79807550567505,0.451442581772998,0.514440914734961,0.707366937899144,"NotSig"
"FBgn0262714",-0.0949892787020378,6.54221324928891,0.450279322753998,0.514973000653545,0.707980981801844,"NotSig"
"FBgn0284435",0.112684028606633,4.70611656388877,0.448863480112069,0.515623059912858,0.708751441675668,"NotSig"
"FBgn0012058",-0.0649306167759631,5.80374738925719,0.448684725263673,0.515704636387755,0.708751441675668,"NotSig"
"FBgn0039632",0.0638836098481787,5.3751668761081,0.44825091102718,0.515904021964335,0.708907783874312,"NotSig"
"FBgn0000180",-0.0927147295473008,3.96533470439481,0.447064701983069,0.516450869005614,0.709541444490122,"NotSig"
"FBgn0034265",0.102802305819533,3.88562783970953,0.446223704369541,0.51683855637131,0.709955325993084,"NotSig"
"FBgn0001125",-0.0898672137220712,7.74800606505711,0.44593448036579,0.516970968330792,0.709955325993084,"NotSig"
"FBgn0037726",0.515694140753736,2.85236550159219,0.445858998437713,0.517009380409748,0.709955325993084,"NotSig"
"FBgn0035372",-0.0862810869927968,5.00305471880777,0.444955512996219,0.517423428736594,0.710406064097887,"NotSig"
"FBgn0039102",0.225669650236683,6.29998487514504,0.4436857335958,0.518010672091806,0.711094404617486,"NotSig"
"FBgn0038181",0.0876935139797909,8.96817547173056,0.443452863309755,0.51811854954982,0.711124580855928,"NotSig"
"FBgn0026439",-0.0615588894741302,8.49754520564497,0.442533724085895,0.51854478322935,0.711566188624363,"NotSig"
"FBgn0028916",0.0638192881908156,6.79770533490175,0.442388487382619,0.518612197386086,0.711566188624363,"NotSig"
"FBgn0015379",-0.0812142030819758,4.35815398385644,0.441685882980635,0.51893922748669,0.71189691207329,"NotSig"
"FBgn0024991",-0.121572252235021,3.08835797356188,0.44130074057491,0.519120097258969,0.712027051889828,"NotSig"
"FBgn0085425",0.105328005307279,4.6796187170199,0.440710857306918,0.519392570696025,0.712282771706542,"NotSig"
"FBgn0031397",0.0623324929001825,5.94062647879251,0.440403152238846,0.519535304920247,0.712360514977596,"NotSig"
"FBgn0035877",-0.0588126240361506,5.91617657634829,0.439619367148975,0.519900569240268,0.712743303980821,"NotSig"
"FBgn0037109",0.0889734176734585,6.00306983793298,0.438465595550375,0.52043912001924,0.713348024284809,"NotSig"
"FBgn0033264",-0.0972081866358166,4.26838201462041,0.43830685018969,0.520514001051399,0.713348024284809,"NotSig"
"FBgn0024315",0.0627874278507922,7.73357024796759,0.437885906157578,0.520710082537895,0.713458839027527,"NotSig"
"FBgn0005626",-0.155090562678819,6.09840731319256,0.437763781180418,0.520767213944118,0.713458839027527,"NotSig"
"FBgn0003515",-0.0919806257496435,4.4137703181493,0.437558996303741,0.520863647659017,0.713472888644772,"NotSig"
"FBgn0036698",-0.106346821726857,2.99452482682474,0.437123440688175,0.521069617169152,0.713636949634972,"NotSig"
"FBgn0030293",0.0824514861691122,6.17633759149548,0.436400831182985,0.521405483224021,0.713969089630813,"NotSig"
"FBgn0001942",-0.0564417568565998,9.93551527383684,0.436232058463547,0.521484609855964,0.713969089630813,"NotSig"
"FBgn0052813",0.101746080755285,5.56641249805821,0.43508477895965,0.522023184941885,0.714518180967912,"NotSig"
"FBgn0019830",-0.0768474877792977,5.80353246788059,0.435010082632937,0.522058277168124,0.714518180967912,"NotSig"
"FBgn0029148",-0.109423672163667,3.22346005661001,0.434629511654951,0.522239296585852,0.71464779114616,"NotSig"
"FBgn0284243",-0.0527592351813692,9.14861221745474,0.434196300298754,0.5224409351049,0.71480556961386,"NotSig"
"FBgn0039688",0.100175149647141,7.68206071272962,0.4336106611722,0.522716652067152,0.715064633586245,"NotSig"
"FBgn0004839",0.122900354706964,3.05290965503613,0.433180598307312,0.522921938819506,0.715227280932875,"NotSig"
"FBgn0035382",0.0888884277604383,3.84263367372221,0.432660626916513,0.523165575273321,0.715442318745924,"NotSig"
"FBgn0029737",0.0564164792393448,5.55584006096486,0.431894165547073,0.523526354973739,0.715817455462854,"NotSig"
"FBgn0035866",-0.073083753890979,4.77589234745987,0.430712592228789,0.524085522321537,0.71615355729584,"NotSig"
"FBgn0032727",-0.0595383301932578,5.04406942585915,0.430566730905346,0.524154395213803,0.71615355729584,"NotSig"
"FBgn0022764",0.111322808047994,8.21298572034551,0.43053810384433,0.52416764390311,0.71615355729584,"NotSig"
"FBgn0031458",-0.12347026760913,3.72596515156472,0.430475354487783,0.524198646432174,0.71615355729584,"NotSig"
"FBgn0032253",0.215424251432261,3.93769748664731,0.43046198215073,0.524204681388186,0.71615355729584,"NotSig"
"FBgn0027903",-0.149943897638989,2.54831351552364,0.429481318006407,0.524673093312148,0.716675225133026,"NotSig"
"FBgn0031877",-0.154628639323442,2.42379588256328,0.429124607560915,0.524843170241992,0.716789278527459,"NotSig"
"FBgn0015295",-0.0853374264059391,3.85382834017969,0.428141511514919,0.525305657858748,0.717205827899529,"NotSig"
"FBgn0051626",-0.148252411800443,2.34382119320902,0.428118999165486,0.525321432586392,0.717205827899529,"NotSig"
"FBgn0010014",0.0617788083259928,7.49968000989069,0.427649876850019,0.525538452297844,0.717274143940051,"NotSig"
"FBgn0039886",0.0880470233458241,4.01001717648243,0.427638669443217,0.525544746604704,0.717274143940051,"NotSig"
"FBgn0037944",0.088895505466821,6.00091161288324,0.42699682168748,0.525849345338464,0.71745595953198,"NotSig"
"FBgn0036173",-0.0722941239646403,5.42513170088014,0.426690056093035,0.525995564362473,0.71745595953198,"NotSig"
"FBgn0031232",-0.102168794556112,3.64314716155805,0.42668571562576,0.525998948891196,0.71745595953198,"NotSig"
"FBgn0032897",-0.0576433534199748,8.53179298060375,0.426559202062736,0.526057849570504,0.71745595953198,"NotSig"
"FBgn0022960",0.0932420753606145,4.9213048523192,0.426281955598117,0.526190345491364,0.71745595953198,"NotSig"
"FBgn0052037",0.207341290523214,2.94609829595342,0.425974820099659,0.526339471558118,0.71745595953198,"NotSig"
"FBgn0033615",-0.0871204248298214,4.1044894502624,0.425834912879958,0.526404138094478,0.71745595953198,"NotSig"
"FBgn0038547",0.0983405083102577,4.04410414332436,0.425826843967483,0.526408101370411,0.71745595953198,"NotSig"
"FBgn0036183",0.0992310732287447,4.45599854465254,0.42567189694809,0.526481728819936,0.71745595953198,"NotSig"
"FBgn0002905",-0.157015088823327,2.82462252892456,0.425545982006931,0.526544559743485,0.71745595953198,"NotSig"
"FBgn0036121",-0.155334640697847,3.1385212334707,0.424578488014597,0.527005957352903,0.717727326583088,"NotSig"
"FBgn0034442",-0.14659463264714,2.97433289680701,0.424565064783781,0.527012785467802,0.717727326583088,"NotSig"
"FBgn0035623",0.234496669082289,2.97035571788535,0.424445324802872,0.527070122705604,0.717727326583088,"NotSig"
"FBgn0003360",0.0749217638524092,11.9050934804918,0.424396761124641,0.527090487453216,0.717727326583088,"NotSig"
"FBgn0029823",-0.150296348004261,5.83139564540043,0.422595686028984,0.527953482802265,0.718784226956085,"NotSig"
"FBgn0038412",-0.21432937147985,3.88643279216072,0.421948045131768,0.528265477247054,0.718979266717156,"NotSig"
"FBgn0033482",0.0662542259123419,6.45218855821666,0.421931483768448,0.528272392317404,0.718979266717156,"NotSig"
"FBgn0031023",0.121355279316044,7.13448925238934,0.421754824649117,0.528357272461309,0.718979266717156,"NotSig"
"FBgn0010303",0.10683956793796,6.77746852601314,0.421555362402945,0.528453146501046,0.718991552979813,"NotSig"
"FBgn0283741",0.10518916921875,3.90037507234816,0.42103868515418,0.528702629001018,0.719145363942614,"NotSig"
"FBgn0029706",0.068493037003031,5.9411273329498,0.420959148509821,0.528739923942347,0.719145363942614,"NotSig"
"FBgn0031047",-0.0466975652677235,6.74209157917663,0.420546724987558,0.52893845306037,0.719297216308607,"NotSig"
"FBgn0264494",0.0804737083556875,6.27620783752825,0.419828191815365,0.529284691532746,0.719649854031796,"NotSig"
"FBgn0004045",-0.356010158860933,11.9207799258127,0.419366276115052,0.529507487424097,0.719803483200412,"NotSig"
"FBgn0028474",-0.0983431389189471,5.44938633507405,0.419012746292923,0.529678160976629,0.719803483200412,"NotSig"
"FBgn0030761",-0.0527406536832113,5.66915603681022,0.418512872059614,0.529919613182743,0.719803483200412,"NotSig"
"FBgn0001230",0.0845331082428112,3.87027515432156,0.418476421759578,0.529938206299477,0.719803483200412,"NotSig"
"FBgn0035065",0.0739048628969468,4.10981359987697,0.418383014160605,0.529983275350686,0.719803483200412,"NotSig"
"FBgn0039882",0.0569789600361117,5.68596235129158,0.418354846878899,0.529995988540458,0.719803483200412,"NotSig"
"FBgn0036488",-0.0898325974230709,4.55984133377424,0.418192812023483,0.530074901129559,0.719803483200412,"NotSig"
"FBgn0034605",0.0893177208442704,5.77491279542628,0.41815371042026,0.530093228297247,0.719803483200412,"NotSig"
"FBgn0010198",-0.0994684951280124,9.352188691243,0.41749527687841,0.530411774018888,0.720117920154539,"NotSig"
"FBgn0011581",-0.0847108455977039,8.1381338424552,0.417289530604089,0.530511393006981,0.720135075045876,"NotSig"
"FBgn0026597",0.0679218754319491,6.48319617146734,0.416588193381159,0.530851238670412,0.720478263106942,"NotSig"
"FBgn0025697",0.0544739389224862,7.71797243482583,0.416171032186438,0.531053567316076,0.720488558683545,"NotSig"
"FBgn0031473",0.0539341205735411,5.81509782199288,0.416160758981691,0.53105856806344,0.720488558683545,"NotSig"
"FBgn0036179",0.125403451952609,4.19841687844074,0.415822386294544,0.531223537471855,0.720488558683545,"NotSig"
"FBgn0015571",0.0628074034150159,4.24141491980237,0.415676963264412,0.531294090636561,0.720488558683545,"NotSig"
"FBgn0039356",-0.0990292447892354,2.84225312743136,0.415586432460132,0.53134058099564,0.720488558683545,"NotSig"
"FBgn0052438",-0.0676014609663835,4.73449019544473,0.415497601472657,0.531380980712855,0.720488558683545,"NotSig"
"FBgn0032287",-0.339480299401586,3.94812876626552,0.414813938047037,0.531713777178064,0.720612827685001,"NotSig"
"FBgn0028406",0.0530864571191375,5.72115731394573,0.414732702397944,0.531752332235963,0.720612827685001,"NotSig"
"FBgn0031801",-0.115554077477389,4.6489764316443,0.414723454633033,0.531757295833167,0.720612827685001,"NotSig"
"FBgn0032140",-0.073623040711684,6.05566091198343,0.41433813783516,0.531944309725643,0.720612827685001,"NotSig"
"FBgn0030926",-0.136149894740169,3.9461191687738,0.414117845321551,0.532052510429796,0.720612827685001,"NotSig"
"FBgn0035471",-0.0675762487196016,6.0429044726278,0.41411052441103,0.532055120333181,0.720612827685001,"NotSig"
"FBgn0036851",0.117825199564515,5.0792711774544,0.414056072026969,0.532081919994976,0.720612827685001,"NotSig"
"FBgn0014411",-0.0480973002200985,6.03636589920195,0.413720152518056,0.53224526919158,0.720716156957325,"NotSig"
"FBgn0028690",-0.052321866026405,6.22202054175246,0.413350047256411,0.532425662032172,0.720842527549363,"NotSig"
"FBgn0032076",-0.265242073820595,3.68486292615111,0.41289402144689,0.532649397257809,0.72102752777917,"NotSig"
"FBgn0003159",-0.0629281038448174,6.55885515274986,0.412454831897457,0.532862480837048,0.721060363917458,"NotSig"
"FBgn0020372",-0.0522020945624236,8.73487915132026,0.412219721850648,0.532977310069064,0.721060363917458,"NotSig"
"FBgn0037518",-0.158409273174509,2.90533836520748,0.412178871310145,0.533000290552559,0.721060363917458,"NotSig"
"FBgn0016754",0.0935703934192259,6.77958334487325,0.412095380315388,0.533038065531789,0.721060363917458,"NotSig"
"FBgn0033935",0.0748617750766112,4.37648939178923,0.411951227998206,0.533109130032463,0.721060363917458,"NotSig"
"FBgn0015039",0.099798686817322,5.32476995174404,0.411674974598809,0.533243645342715,0.721124491962159,"NotSig"
"FBgn0001291",-0.0849989637914051,5.36226837955043,0.41116359600202,0.533493815518614,0.7212751826367,"NotSig"
"FBgn0038946",-0.0978438227646517,7.32507961890037,0.411010745878233,0.533568554891061,0.7212751826367,"NotSig"
"FBgn0040923",-0.112248718905144,8.55119798831756,0.410863230896974,0.533640779684819,0.7212751826367,"NotSig"
"FBgn0039742",-0.108817318640335,3.51265155780607,0.410661151768423,0.533741353368502,0.7212751826367,"NotSig"
"FBgn0030970",0.071981899865557,3.58914318989497,0.410560275894664,0.533790680518789,0.7212751826367,"NotSig"
"FBgn0025720",-0.0666207872866204,6.00701123041293,0.410259674779221,0.533936499928679,0.721354484808996,"NotSig"
"FBgn0002441",-0.0931224728545356,5.8019712552995,0.409738115275923,0.534192288773728,0.721582306862081,"NotSig"
"FBgn0037722",0.10819852665255,2.875214068139,0.409135885123303,0.534491013202414,0.721765348540387,"NotSig"
"FBgn0261801",0.147655632574958,2.46371492240562,0.409117204273929,0.534502156287125,0.721765348540387,"NotSig"
"FBgn0260743",0.0543711927725021,6.28241508773986,0.407776150537215,0.535156560085962,0.722440013119478,"NotSig"
"FBgn0037026",-0.074298368912255,5.02667691425766,0.407736639643341,0.535176301541461,0.722440013119478,"NotSig"
"FBgn0024183",-0.04951036623415,7.74564887334579,0.407348485999821,0.535367183308375,0.722579868048587,"NotSig"
"FBgn0050085",-0.141903545621432,3.1385554451097,0.406455766569144,0.535809700756417,0.723059252251406,"NotSig"
"FBgn0037648",0.0642173196274158,5.13710535694945,0.406131667244071,0.535967636500837,0.723154508244855,"NotSig"
"FBgn0034225",-0.207941636240352,2.63473877675384,0.405520479277921,0.536273357963947,0.723449100632804,"NotSig"
"FBgn0261674",-0.0542647323219201,5.15703886602862,0.405323966765488,0.536366623164072,0.723455492484523,"NotSig"
"FBgn0014141",-0.0957978369793011,7.72713546971736,0.405149193418704,0.536452864882532,0.723455492484523,"NotSig"
"FBgn0030877",-0.135054726761187,3.12885632597788,0.404067845482158,0.536990548608509,0.724062663180757,"NotSig"
"FBgn0033079",0.106348906642318,4.15825074841539,0.403662040158077,0.537190225205444,0.724213951225513,"NotSig"
"FBgn0032048",0.0766813308632861,6.55408370991404,0.403041540162851,0.537497260138981,0.724417258548727,"NotSig"
"FBgn0283666",0.0914142438328273,6.358213498793,0.403003734980023,0.53751603083281,0.724417258548727,"NotSig"
"FBgn0030508",0.0781295934567188,6.91290482453383,0.402381938772863,0.537824903506502,0.724715556010795,"NotSig"
"FBgn0013307",-0.252707823611157,4.98625785794901,0.401711007742208,0.538158864254848,0.725047556902504,"NotSig"
"FBgn0259993",-0.069784243063299,4.64915508848432,0.401311019202118,0.53835815072136,0.725198036092116,"NotSig"
"FBgn0034387",-0.0653988308139869,5.99882060273433,0.400381645979053,0.538820864186426,0.72570325924832,"NotSig"
"FBgn0033897",-0.0423273885405575,6.71685889471272,0.400178594050183,0.538922153396668,0.725721618082468,"NotSig"
"FBgn0031417",-0.263717812989672,4.52080413310531,0.399875579738053,0.539073973348992,0.725808005424672,"NotSig"
"FBgn0043458",0.0759041859301201,6.70110503048642,0.398934940505036,0.539543378289695,0.726321890871607,"NotSig"
"FBgn0037911",0.0844351786702044,4.36886103585915,0.398700786585702,0.539661102576868,0.726362261133781,"NotSig"
"FBgn0038369",-0.069016842409562,4.17045034986898,0.397177103372504,0.540424530969801,0.727271568904256,"NotSig"
"FBgn0001247",0.0417425889843434,7.1906487417686,0.395681546663602,0.541175016691035,0.728120525204597,"NotSig"
"FBgn0039130",0.0739004842171706,4.2153033214576,0.395571068408163,0.541231273355367,0.728120525204597,"NotSig"
"FBgn0011770",-0.142598995552632,4.52828954301226,0.394942821733744,0.54154740503651,0.728296520051676,"NotSig"
"FBgn0261710",0.133265833154648,8.17184527429902,0.39468599305693,0.541676201626816,0.728296520051676,"NotSig"
"FBgn0085813",-0.917608474227601,7.7369216904622,0.394630238679154,0.541704297122042,0.728296520051676,"NotSig"
"FBgn0040074",-0.120391766132927,10.4269551793939,0.394611037803321,0.541713971551905,0.728296520051676,"NotSig"
"FBgn0051547",0.0915551555209488,6.84201719549917,0.394097308980927,0.541972984128009,0.728526438641953,"NotSig"
"FBgn0032815",0.0739235334043283,5.14360300852015,0.393804998606389,0.542120745600356,0.728606761822296,"NotSig"
"FBgn0061492",0.124079571389575,3.92040633112584,0.393391470604428,0.542330182443789,0.728717510761079,"NotSig"
"FBgn0033900",-0.0934414466863998,4.14657366515493,0.393294044900112,0.542379188465971,0.728717510761079,"NotSig"
"FBgn0032723",0.105876905378679,5.44038125055194,0.392843714953707,0.542606040534618,0.728904009343843,"NotSig"
"FBgn0261461",-0.053862403828136,6.50389686593886,0.392375046556992,0.542843050165821,0.729104090253542,"NotSig"
"FBgn0053513",0.0927183314607975,7.34483158968542,0.391639319424657,0.5432155471408,0.729486052681051,"NotSig"
"FBgn0259231",0.119258865852173,3.73921430286199,0.390996954026028,0.543542239858217,0.729752987151579,"NotSig"
"FBgn0010280",0.104449654255599,7.43148899491718,0.39074619010896,0.543668405604978,0.729752987151579,"NotSig"
"FBgn0039024",0.0873540480669052,5.50106520511313,0.390725840623168,0.543678756462247,0.729752987151579,"NotSig"
"FBgn0063493",0.110643820748376,2.5540858776292,0.390210591402666,0.543944710420712,0.729912367808272,"NotSig"
"FBgn0027872",-0.102934292821857,4.2354807441007,0.390146066211004,0.543973826473854,0.729912367808272,"NotSig"
"FBgn0025583",0.641398593457917,7.26437007518432,0.389289196187784,0.544408739696212,0.730306510884172,"NotSig"
"FBgn0266098",0.213747435650405,3.38421909121619,0.389089667664323,0.544512052098612,0.730306510884172,"NotSig"
"FBgn0030735",0.0605829434855414,7.21804892454787,0.389034660148558,0.544538275526538,0.730306510884172,"NotSig"
"FBgn0039044",-0.0858878270666269,3.8518483155057,0.388875212329973,0.544620412875815,0.730306510884172,"NotSig"
"FBgn0261397",0.0831375180990862,8.07393371668785,0.388606738829213,0.544756182035122,0.730352065172591,"NotSig"
"FBgn0037897",0.0928735494279808,5.76621779397171,0.388460278043643,0.544830819483745,0.730352065172591,"NotSig"
"FBgn0010383",-0.15745695228675,4.20507609597661,0.387964611108892,0.545084212345181,0.730573448924357,"NotSig"
"FBgn0034166",0.122462699019373,2.6308095000955,0.387770184795122,0.545186633495222,0.730592447184678,"NotSig"
"FBgn0259111",-0.0760668912708323,7.86836065582423,0.387189488478208,0.545479089374984,0.730866059384284,"NotSig"
"FBgn0040208",0.0554662097681627,5.70609263989295,0.386422111058143,0.545871306429081,0.731273227496175,"NotSig"
"FBgn0038491",0.0801934597653955,3.94990419690316,0.385841035320338,0.546169559935749,0.731554406521285,"NotSig"
"FBgn0037261",-0.052416011924292,7.74143764271193,0.385630697552039,0.546276345243239,0.731579078335292,"NotSig"
"FBgn0038143",0.0466946176982603,10.1678881756738,0.384824558164657,0.54668953885976,0.731905653457059,"NotSig"
"FBgn0031820",-0.0829673225598432,6.29630495481397,0.38481000586278,0.546697011834576,0.731905653457059,"NotSig"
"FBgn0050285",-0.0591005496428488,5.28927764169835,0.384194807936124,0.547012876083039,0.732146140654811,"NotSig"
"FBgn0032796",0.0718458260975112,6.94782944409828,0.384115436910036,0.54705351202931,0.732146140654811,"NotSig"
"FBgn0260748",0.0766596376801221,5.98404662325386,0.383633574775145,0.547301115609051,0.732264110930389,"NotSig"
"FBgn0030039",0.112565146520576,3.66943976415021,0.383602026180626,0.547318555192323,0.732264110930389,"NotSig"
"FBgn0264294",-0.0777952427832996,6.9195636242643,0.383171112185913,0.54753893717527,0.732440597976097,"NotSig"
"FBgn0000723",0.0675932210228653,7.77903800265844,0.38254667705646,0.547860383134271,0.732752199025627,"NotSig"
"FBgn0011227",-0.0685276467233722,7.16238237479061,0.382231119272127,0.548022968207672,0.732851260505785,"NotSig"
"FBgn0259818",-0.085370092695348,5.16909362974138,0.381503688999964,0.548398298006674,0.733234739857438,"NotSig"
"FBgn0013987",0.0462160651889563,6.69773803262462,0.381175738248746,0.54856741447671,0.733342422808442,"NotSig"
"FBgn0265187",0.117742276952067,2.98448779873543,0.379402537148552,0.549487156362103,0.734453368989643,"NotSig"
"FBgn0034943",-0.113309361883073,3.71541139502876,0.378589420281993,0.549907304314693,0.734831463765253,"NotSig"
"FBgn0035850",0.0482498267254389,6.44094195496428,0.378509553492622,0.549947547951384,0.734831463765253,"NotSig"
"FBgn0034470",0.0764818049786954,9.72988697742101,0.377767972700689,0.550332622738993,0.735227333170264,"NotSig"
"FBgn0051619",0.0798365214604061,8.01365557208027,0.376925055496637,0.550770967760745,0.735694230734303,"NotSig"
"FBgn0030457",-0.0555528324254328,4.62477074944888,0.376568687827736,0.550956957020225,0.735714492346012,"NotSig"
"FBgn0053526",0.0478566829950955,8.92813327354469,0.376541069454587,0.550970879304165,0.735714492346012,"NotSig"
"FBgn0266720",0.0719908933811757,6.05783226537874,0.376221239339127,0.551137510429394,0.735714492346012,"NotSig"
"FBgn0038631",-0.149938592012073,4.90629306234104,0.376214027414469,0.55114159699601,0.735714492346012,"NotSig"
"FBgn0284220",0.0751706723168877,6.16152392221843,0.375740215933235,0.551388290399504,0.735925142063114,"NotSig"
"FBgn0286075",-0.0471041178371885,4.73376905841358,0.375469452524989,0.551529989693776,0.735995613261569,"NotSig"
"FBgn0036150",0.0884944769394703,3.47112077390229,0.374422086672143,0.552078266450662,0.736587194340807,"NotSig"
"FBgn0026252",0.0516983794827055,6.6771211924843,0.374245465979242,0.552169004424561,0.736587194340807,"NotSig"
"FBgn0037251",-0.0841534899217352,3.69913635718112,0.37403515470154,0.552280223436492,0.736587194340807,"NotSig"
"FBgn0034945",-0.120951387482654,3.479733957929,0.373877647989592,0.552363049470948,0.736587194340807,"NotSig"
"FBgn0038307",-0.0868120154472194,4.22554117209823,0.373765087388993,0.552421071913253,0.736587194340807,"NotSig"
"FBgn0025469",-0.0943988657374102,4.06773390657856,0.373546424193601,0.5525356915472,0.736587194340807,"NotSig"
"FBgn0032596",0.0731322843742808,5.5026160884182,0.373429562576219,0.552596094220407,0.736587194340807,"NotSig"
"FBgn0000109",-0.170243784283288,3.30111532162233,0.371165457806232,0.553786458758936,0.738055069553322,"NotSig"
"FBgn0267252",0.0558448453164336,12.1394735796159,0.370831638969407,0.553960244425482,0.738167851858774,"NotSig"
"FBgn0039593",0.729880420258307,2.84875269895412,0.370013738461646,0.554394621505033,0.738627787486348,"NotSig"
"FBgn0030528",-0.0874463432758174,3.88403432235431,0.368831398313534,0.555016032225421,0.738973661325404,"NotSig"
"FBgn0020272",-0.1213067717968,2.37509042669689,0.368783603310436,0.555045710247618,0.738973661325404,"NotSig"
"FBgn0259143",0.0467651250975509,7.46418313582846,0.36872943664727,0.55506898708259,0.738973661325404,"NotSig"
"FBgn0261053",0.102077953912564,3.83261798945851,0.368548198654333,0.555165765092038,0.738973661325404,"NotSig"
"FBgn0051217",-0.107866340813787,5.03636577273473,0.368407864324317,0.555239255264155,0.738973661325404,"NotSig"
"FBgn0086856",-0.101959889789325,3.40651435901221,0.368342459901803,0.555275258139254,0.738973661325404,"NotSig"
"FBgn0040502",-0.181524174379018,10.7785273286214,0.368332107593907,0.555279036973709,0.738973661325404,"NotSig"
"FBgn0026718",-0.0826435523445846,4.26843769935801,0.367382772098648,0.555782194754887,0.739524395753087,"NotSig"
"FBgn0033844",0.0375881689344791,7.77023232470189,0.366145538520236,0.556437806929693,0.740277776566114,"NotSig"
"FBgn0026575",0.11720997054542,7.16949800780841,0.365727738787934,0.55665976583667,0.74045408119566,"NotSig"
"FBgn0004620",0.0743347154100029,4.1052172883878,0.365464472397678,0.556800569505201,0.740522395973263,"NotSig"
"FBgn0035293",0.0753774618439728,6.642601787198,0.365082069887376,0.557003127734034,0.740672806699337,"NotSig"
