FBgn,logFC_Tutorial,qval_Tutorial,logFC_Published,qval_Published,direction_agree,sig_A,sig_B,category,delta_logFC,abs_delta
FBgn0010583,-0.0550802977952274,0.842114266553222,0.0235024673549558,1,FALSE,FALSE,FALSE,ns_both,0.0785827651501832,0.0785827651501832
FBgn0033973,-0.0500896043393944,0.863879610663885,0.0282006139365807,1,FALSE,FALSE,FALSE,ns_both,0.0782902182759751,0.0782902182759751
FBgn0011648,-0.0771856482783446,0.761175128263391,0.00106430584672773,1,FALSE,FALSE,FALSE,ns_both,0.07824995412507234,0.07824995412507234
FBgn0032378,-0.00862062117533988,0.974798483452837,0.0694728380969563,0.763208667722245,FALSE,FALSE,FALSE,ns_both,0.07809345927229618,0.07809345927229618
FBgn0259727,-0.077803602109259,0.755770865770618,0,1,FALSE,FALSE,FALSE,ns_both,0.077803602109259,0.077803602109259
FBgn0061360,-0.0766219312588435,0.879200889102899,0,1,FALSE,FALSE,FALSE,ns_both,0.0766219312588435,0.0766219312588435
FBgn0035121,-0.0106553421789716,0.968224175754709,0.0657734687173812,0.971989858558698,FALSE,FALSE,FALSE,ns_both,0.0764288108963528,0.0764288108963528
FBgn0261477,-0.0247153568836457,0.927699267297706,0.0510715271516195,0.828246829769223,FALSE,FALSE,FALSE,ns_both,0.0757868840352652,0.0757868840352652
FBgn0085209,0.0192630481780169,0.983495835904357,-0.0564590678398357,1,FALSE,FALSE,FALSE,ns_both,-0.0757221160178526,0.0757221160178526
FBgn0266177,0.0743057854253462,0.978163941203433,0,1,FALSE,FALSE,FALSE,ns_both,-0.0743057854253462,0.0743057854253462
FBgn0026084,-0.0667933178386558,0.787371084997693,0.00742655096238902,1,FALSE,FALSE,FALSE,ns_both,0.07421986880104482,0.07421986880104482
FBgn0032168,-0.020188262791063,0.961851150336085,0.0529354333792857,1,FALSE,FALSE,FALSE,ns_both,0.0731236961703487,0.0731236961703487
FBgn0029723,-0.0268657827517955,0.92479947463942,0.0462411541297963,1,FALSE,FALSE,FALSE,ns_both,0.0731069368815918,0.0731069368815918
FBgn0035850,-0.0336205624996978,0.89633772704572,0.0393649022141506,0.983677658123588,FALSE,FALSE,FALSE,ns_both,0.0729854647138484,0.0729854647138484
FBgn0035443,-0.030710172512464,0.958837698556341,0.0420849952728395,1,FALSE,FALSE,FALSE,ns_both,0.0727951677853035,0.0727951677853035
FBgn0004655,-0.0374739708140755,0.942816421487825,0.0350986776159475,1,FALSE,FALSE,FALSE,ns_both,0.072572648430023,0.072572648430023
FBgn0003721,-0.0430232091126927,0.886935677173163,0.0295062251016233,1,FALSE,FALSE,FALSE,ns_both,0.072529434214316,0.072529434214316
FBgn0010441,-0.0692522139904062,0.870574566533939,0.00324922316208272,1,FALSE,FALSE,FALSE,ns_both,0.07250143715248891,0.07250143715248891
FBgn0035382,-0.00569912775244129,0.99101821902748,0.0662146994534508,1,FALSE,FALSE,FALSE,ns_both,0.0719138272058921,0.0719138272058921
FBgn0024987,-0.0390083838664842,0.890404057289235,0.0325752573308624,1,FALSE,FALSE,FALSE,ns_both,0.0715836411973466,0.0715836411973466
FBgn0000473,-0.0134440190132039,0.987061081622256,0.0573393755053739,1,FALSE,FALSE,FALSE,ns_both,0.0707833945185778,0.0707833945185778
FBgn0004860,-0.0118230843200084,0.981664355017456,0.0586776214909908,0.982323735536218,FALSE,FALSE,FALSE,ns_both,0.07050070581099921,0.07050070581099921
FBgn0003716,-0.0257205942711142,0.921037709370302,0.0447686364912629,0.995151748897127,FALSE,FALSE,FALSE,ns_both,0.07048923076237709,0.07048923076237709
FBgn0040491,-0.0501074244753634,0.877707353496978,0.0200586747924049,1,FALSE,FALSE,FALSE,ns_both,0.0701660992677683,0.0701660992677683
FBgn0010328,0.0215594863592353,0.971403605206783,-0.0485973324310077,1,FALSE,FALSE,FALSE,ns_both,-0.070156818790243,0.070156818790243
FBgn0266446,-0.0179157642124956,0.949914956149761,0.0519976161076532,1,FALSE,FALSE,FALSE,ns_both,0.06991338032014881,0.06991338032014881
FBgn0004861,-0.0296983278551355,0.954373031353014,0.0395153879937687,1,FALSE,FALSE,FALSE,ns_both,0.0692137158489042,0.0692137158489042
FBgn0035521,0.0393101393420483,0.925296320291506,-0.0295369353803671,1,FALSE,FALSE,FALSE,ns_both,-0.0688470747224154,0.0688470747224154
FBgn0000028,-0.00864133662302339,0.984395480890591,0.0599974834388755,0.998840084316772,FALSE,FALSE,FALSE,ns_both,0.06863882006189889,0.06863882006189889
FBgn0036302,-0.0582660782977526,0.827061676838002,0.00999425036180129,1,FALSE,FALSE,FALSE,ns_both,0.06826032865955389,0.06826032865955389
FBgn0020378,-0.0163837274711629,0.97759949001976,0.0515710569950338,1,FALSE,FALSE,FALSE,ns_both,0.06795478446619671,0.06795478446619671
FBgn0085422,-0.052029478202893,0.836027952156594,0.0158594790099312,1,FALSE,FALSE,FALSE,ns_both,0.0678889572128242,0.0678889572128242
FBgn0031811,0.00813907023249955,0.991254777115217,-0.059413629543035,1,FALSE,FALSE,FALSE,ns_both,-0.06755269977553455,0.06755269977553455
FBgn0037635,-0.0400319943805222,0.958190216125776,0.0267613377756934,1,FALSE,FALSE,FALSE,ns_both,0.0667933321562156,0.0667933321562156
FBgn0039130,-0.00112228723805003,0.997447640697893,0.0655522757289613,1,FALSE,FALSE,FALSE,ns_both,0.06667456296701132,0.06667456296701132
FBgn0035091,-0.0111551878612542,0.992799203028115,0.0553537307902177,1,FALSE,FALSE,FALSE,ns_both,0.0665089186514719,0.0665089186514719
FBgn0263603,-0.0536422850596041,0.860156056541439,0.0127961832458568,1,FALSE,FALSE,FALSE,ns_both,0.0664384683054609,0.0664384683054609
FBgn0024846,-4.1599078840463e-4,0.99932993475263,0.06580008807345,0.939303253474758,FALSE,FALSE,FALSE,ns_both,0.06621607886185463,0.06621607886185463
FBgn0037890,-0.0213350759370702,0.958190216125776,0.0448388570054954,1,FALSE,FALSE,FALSE,ns_both,0.0661739329425656,0.0661739329425656
FBgn0086361,-1.0921091807799e-4,0.9997585031994,0.066037054413368,0.848522139669971,FALSE,FALSE,FALSE,ns_both,0.06614626533144599,0.06614626533144599
FBgn0022029,-0.0211770396072523,0.940552750796341,0.0448097685258079,0.984256868308043,FALSE,FALSE,FALSE,ns_both,0.0659868081330602,0.0659868081330602
FBgn0261850,-0.0295461815341175,0.952726185591482,0.0351802164760754,1,FALSE,FALSE,FALSE,ns_both,0.0647263980101929,0.0647263980101929
FBgn0265351,-0.050495060088495,0.930525136130877,0.0139838065090502,1,FALSE,FALSE,FALSE,ns_both,0.0644788665975452,0.0644788665975452
FBgn0030955,0.0276822280128898,0.96280058149961,-0.0365377297692561,1,FALSE,FALSE,FALSE,ns_both,-0.0642199577821459,0.0642199577821459
FBgn0085360,-0.0535038051164071,0.962550535586621,0.0106298260359713,1,FALSE,FALSE,FALSE,ns_both,0.0641336311523784,0.0641336311523784
FBgn0035146,-0.0479868240233592,0.867400237904317,0.0161417733903989,1,FALSE,FALSE,FALSE,ns_both,0.06412859741375809,0.06412859741375809
FBgn0260945,-0.0172895732794701,0.949289685967037,0.0463146843222955,0.869275550107005,FALSE,FALSE,FALSE,ns_both,0.063604257601765593,0.063604257601765593
FBgn0001186,-0.042322184745038,0.874848617404765,0.02098317093515,1,FALSE,FALSE,FALSE,ns_both,0.063305355680188,0.063305355680188
FBgn0266411,-0.031200709636058,0.922703211510173,0.0319303299957841,1,FALSE,FALSE,FALSE,ns_both,0.0631310396318421,0.0631310396318421
FBgn0034963,-0.0512023541869736,0.889054008964266,0.0118691917602277,1,FALSE,FALSE,FALSE,ns_both,0.0630715459472013,0.0630715459472013
FBgn0031359,-0.0131345381290789,0.961295452151724,0.0495487826675957,0.931586753814294,FALSE,FALSE,FALSE,ns_both,0.0626833207966746,0.0626833207966746
FBgn0052462,-0.0624763902136915,0.938291063995957,0,1,FALSE,FALSE,FALSE,ns_both,0.0624763902136915,0.0624763902136915
FBgn0262855,-0.0153078333326657,0.983175011935514,0.0466880902949585,1,FALSE,FALSE,FALSE,ns_both,0.0619959236276242,0.0619959236276242
FBgn0034504,-0.050072918610117,0.84319273258995,0.0119082509492821,1,FALSE,FALSE,FALSE,ns_both,0.0619811695593991,0.0619811695593991
FBgn0022942,-0.0272115551988163,0.924177938193025,0.0346099259712694,1,FALSE,FALSE,FALSE,ns_both,0.06182148117008569,0.06182148117008569
FBgn0051683,-0.061483511710736,0.833250736950795,0,1,FALSE,FALSE,FALSE,ns_both,0.061483511710736,0.061483511710736
FBgn0034002,0.0185164981297457,0.94592176503754,-0.0428239739032614,0.995151748897127,FALSE,FALSE,FALSE,ns_both,-0.0613404720330071,0.0613404720330071
FBgn0010548,-0.0468866503159509,0.855403489669667,0.0143442395349143,1,FALSE,FALSE,FALSE,ns_both,0.0612308898508652,0.0612308898508652
FBgn0027621,-0.0537694617607286,0.834834388164931,0.00706853688622466,1,FALSE,FALSE,FALSE,ns_both,0.06083799864695326,0.06083799864695326
FBgn0038402,0.0318131683256418,0.96280058149961,-0.0284790285503482,1,FALSE,FALSE,FALSE,ns_both,-0.06029219687599,0.06029219687599
FBgn0028504,-0.00262053290681663,0.995598175211115,0.0575154726862404,1,FALSE,FALSE,FALSE,ns_both,0.06013600559305703,0.06013600559305703
FBgn0032187,-0.0305312337465118,0.971203245336195,0.0282491724043372,1,FALSE,FALSE,FALSE,ns_both,0.058780406150849,0.058780406150849
FBgn0260398,-0.0585015767229727,0.902242471928223,0,1,FALSE,FALSE,FALSE,ns_both,0.0585015767229727,0.0585015767229727
FBgn0001189,-0.0201454816872974,0.962550535586621,0.0377394816545004,1,FALSE,FALSE,FALSE,ns_both,0.057884963341797796,0.057884963341797796
FBgn0030993,-0.0523301823597578,0.910799417794429,0.00554449486587141,1,FALSE,FALSE,FALSE,ns_both,0.05787467722562921,0.05787467722562921
FBgn0043903,0.0362313032907523,0.952100684164904,-0.0214351257423565,1,FALSE,FALSE,FALSE,ns_both,-0.0576664290331088,0.0576664290331088
FBgn0053095,0.0572896601668199,0.829151040324461,0,1,FALSE,FALSE,FALSE,ns_both,-0.0572896601668199,0.0572896601668199
FBgn0039562,-0.00844412448304337,0.98206843185748,0.0486475977300275,1,FALSE,FALSE,FALSE,ns_both,0.057091722213070864,0.057091722213070864
FBgn0030838,-0.0430824307850981,0.868505522225627,0.013951557083239,1,FALSE,FALSE,FALSE,ns_both,0.057033987868337105,0.057033987868337105
FBgn0030744,-0.0403466379024249,0.915090876018423,0.0163547632235812,1,FALSE,FALSE,FALSE,ns_both,0.05670140112600611,0.05670140112600611
FBgn0034137,-0.0118307831530663,0.972392251970417,0.0447528000936197,1,FALSE,FALSE,FALSE,ns_both,0.056583583246686,0.056583583246686
FBgn0261844,0.0565182702622436,0.927163725754763,0,1,FALSE,FALSE,FALSE,ns_both,-0.0565182702622436,0.0565182702622436
FBgn0028646,-0.0455055192168871,0.870966043785123,0.0106915885721365,1,FALSE,FALSE,FALSE,ns_both,0.0561971077890236,0.0561971077890236
FBgn0036801,-0.0247167746486683,0.950532307950954,0.0314747488285709,1,FALSE,FALSE,FALSE,ns_both,0.0561915234772392,0.0561915234772392
FBgn0031397,-0.00980193785676719,0.971925383957039,0.0460400038156325,0.980872739209834,FALSE,FALSE,FALSE,ns_both,0.05584194167239969,0.05584194167239969
FBgn0262518,-0.00127758097451424,0.996889355650307,0.054452841525738,0.860768028532226,FALSE,FALSE,FALSE,ns_both,0.05573042250025224,0.05573042250025224
FBgn0036679,-0.026748126305608,0.972825812928273,0.0289201516276307,1,FALSE,FALSE,FALSE,ns_both,0.0556682779332387,0.0556682779332387
FBgn0262801,-0.0235450449782594,0.95413108343569,0.031763557308801,1,FALSE,FALSE,FALSE,ns_both,0.0553086022870604,0.0553086022870604
FBgn0050001,-0.0398242505583619,0.979280105837945,0.0154310269080433,1,FALSE,FALSE,FALSE,ns_both,0.0552552774664052,0.0552552774664052
FBgn0261573,0.0403456187900191,0.889336695953203,-0.0146515907184043,1,FALSE,FALSE,FALSE,ns_both,-0.0549972095084234,0.0549972095084234
FBgn0034708,-0.0465232107969024,0.853178312788246,0.00826581268592049,1,FALSE,FALSE,FALSE,ns_both,0.05478902348282289,0.05478902348282289
FBgn0033677,-0.0445847933874322,0.893886150433775,0.010061779874736,1,FALSE,FALSE,FALSE,ns_both,0.0546465732621682,0.0546465732621682
FBgn0053138,-0.0484826751398422,0.866316602383916,0.00573281156678212,1,FALSE,FALSE,FALSE,ns_both,0.05421548670662432,0.05421548670662432
FBgn0040334,-0.0278516286093434,0.94583459446451,0.0260509048612921,1,FALSE,FALSE,FALSE,ns_both,0.0539025334706355,0.0539025334706355
FBgn0010470,-0.0154980863033716,0.977056099524037,0.0383675749105526,1,FALSE,FALSE,FALSE,ns_both,0.0538656612139242,0.0538656612139242
FBgn0000320,-0.0314712475454183,0.911177326583076,0.0221315357121543,1,FALSE,FALSE,FALSE,ns_both,0.0536027832575726,0.0536027832575726
FBgn0037730,-0.00635695009590231,0.990735168880097,0.0472231608482219,1,FALSE,FALSE,FALSE,ns_both,0.05358011094412421,0.05358011094412421
FBgn0029838,-0.0372151445136936,0.945426609949327,0.0160761620012681,1,FALSE,FALSE,FALSE,ns_both,0.0532913065149617,0.0532913065149617
FBgn0262647,-0.0352930024817664,0.928164435718816,0.0179818437895353,1,FALSE,FALSE,FALSE,ns_both,0.053274846271301704,0.053274846271301704
FBgn0013732,-0.0419488664214345,0.900571094841368,0.0111311651006399,1,FALSE,FALSE,FALSE,ns_both,0.0530800315220744,0.0530800315220744
FBgn0026592,-0.0438116904036306,0.874848617404765,0.00916634198217895,1,FALSE,FALSE,FALSE,ns_both,0.05297803238580955,0.05297803238580955
FBgn0044028,-0.00365855316497977,0.996889355650307,0.0491129391402972,1,FALSE,FALSE,FALSE,ns_both,0.05277149230527697,0.05277149230527697
FBgn0025678,-0.00399750783238179,0.992352014148005,0.0484522960927739,1,FALSE,FALSE,FALSE,ns_both,0.05244980392515569,0.05244980392515569
FBgn0024187,-0.0181176181008884,0.954373031353014,0.0341812992160289,1,FALSE,FALSE,FALSE,ns_both,0.0522989173169173,0.0522989173169173
FBgn0014133,-0.00423133041963155,0.993464578315835,0.0478758818162454,0.98938322771752,FALSE,FALSE,FALSE,ns_both,0.05210721223587695,0.05210721223587695
FBgn0037094,-0.025819468154843,0.92517609942425,0.0260071193076587,1,FALSE,FALSE,FALSE,ns_both,0.0518265874625017,0.0518265874625017
FBgn0285954,-0.0295564149221639,0.91131550686215,0.0220489182715796,1,FALSE,FALSE,FALSE,ns_both,0.0516053331937435,0.0516053331937435
FBgn0031872,0.0444893439035134,0.958143038502154,-0.00656418470353737,1,FALSE,FALSE,FALSE,ns_both,-0.051053528607050765,0.051053528607050765
FBgn0050481,-0.0510068102968921,0.92517609942425,0,1,FALSE,FALSE,FALSE,ns_both,0.0510068102968921,0.0510068102968921
FBgn0034027,-0.021901235115262,0.948310625645327,0.028996928299466,1,FALSE,FALSE,FALSE,ns_both,0.050898163414728,0.050898163414728
FBgn0033844,-0.0233240244971084,0.933386535021355,0.0273767342652157,0.954001431131417,FALSE,FALSE,FALSE,ns_both,0.0507007587623241,0.0507007587623241
FBgn0037654,0.0483117184380849,0.953326433924215,-0.00228618786390011,1,FALSE,FALSE,FALSE,ns_both,-0.05059790630198501,0.05059790630198501
FBgn0050044,0.0205946333005005,0.968037929911835,-0.0299108905229989,1,FALSE,FALSE,FALSE,ns_both,-0.050505523823499404,0.050505523823499404
FBgn0037131,0.0502879528761642,0.965827939521335,0,1,FALSE,FALSE,FALSE,ns_both,-0.0502879528761642,0.0502879528761642
FBgn0035041,-0.023586566766326,0.941260926626045,0.0266136321422055,1,FALSE,FALSE,FALSE,ns_both,0.0502001989085315,0.0502001989085315
FBgn0051102,-0.00637602466395105,0.992799203028115,0.0437348814272797,1,FALSE,FALSE,FALSE,ns_both,0.05011090609123075,0.05011090609123075
FBgn0262125,-0.00720412282917591,0.979543927177325,0.0429020913618895,0.938624091457386,FALSE,FALSE,FALSE,ns_both,0.05010621419106541,0.05010621419106541
FBgn0010014,-0.00389221188516193,0.988461960048917,0.04564987873673,0.97562460041259,FALSE,FALSE,FALSE,ns_both,0.04954209062189193,0.04954209062189193
FBgn0031909,0.00756766357490157,0.988461960048917,-0.0418681906825539,1,FALSE,FALSE,FALSE,ns_both,-0.049435854257455475,0.049435854257455475
FBgn0267348,-0.00938282131002567,0.977551461684159,0.0399858099317071,1,FALSE,FALSE,FALSE,ns_both,0.04936863124173277,0.04936863124173277
FBgn0034186,0.0357542100372938,0.94592176503754,-0.0133957069512727,1,FALSE,FALSE,FALSE,ns_both,-0.0491499169885665,0.0491499169885665
FBgn0267821,-0.0218299035657823,0.943610304174166,0.0269266137728706,1,FALSE,FALSE,FALSE,ns_both,0.0487565173386529,0.0487565173386529
FBgn0035986,-0.039000350233906,0.910555068885597,0.00965486756796041,1,FALSE,FALSE,FALSE,ns_both,0.048655217801866414,0.048655217801866414
FBgn0051675,-0.0394670784654265,0.912660708577565,0.0089093099094591,1,FALSE,FALSE,FALSE,ns_both,0.0483763883748856,0.0483763883748856
FBgn0032725,-0.017156029982796,0.96041705116104,0.0309473099662552,1,FALSE,FALSE,FALSE,ns_both,0.0481033399490512,0.0481033399490512
FBgn0015623,-0.0105217659704258,0.968224175754709,0.0374288362758984,1,FALSE,FALSE,FALSE,ns_both,0.0479506022463242,0.0479506022463242
FBgn0024194,-0.0270785609945744,0.970533117022715,0.0204092129993112,1,FALSE,FALSE,FALSE,ns_both,0.047487773993885596,0.047487773993885596
FBgn0033204,-0.00623711534164634,0.990036591309027,0.0412178168052462,1,FALSE,FALSE,FALSE,ns_both,0.04745493214689254,0.04745493214689254
FBgn0034517,-0.0473904316698646,0.91037917324451,0,1,FALSE,FALSE,FALSE,ns_both,0.0473904316698646,0.0473904316698646
FBgn0032484,-0.0311245223473164,0.91722871702408,0.0157248080506416,1,FALSE,FALSE,FALSE,ns_both,0.046849330397957994,0.046849330397957994
FBgn0036147,-0.00576550649878089,0.983734917553378,0.0410446972115087,1,FALSE,FALSE,FALSE,ns_both,0.046810203710289586,0.046810203710289586
FBgn0030710,-0.0371561860679073,0.911191917114683,0.0095771118170655,1,FALSE,FALSE,FALSE,ns_both,0.046733297884972796,0.046733297884972796
FBgn0027568,-0.0217004783133284,0.935035441246268,0.0247868998622914,1,FALSE,FALSE,FALSE,ns_both,0.0464873781756198,0.0464873781756198
FBgn0023534,-0.0114901164247598,0.970765350100084,0.034744383161908,1,FALSE,FALSE,FALSE,ns_both,0.046234499586667796,0.046234499586667796
FBgn0036290,-0.0355018557732739,0.889925627650963,0.0106609868176381,1,FALSE,FALSE,FALSE,ns_both,0.046162842590912,0.046162842590912
FBgn0029881,-0.0197134202437861,0.954847416104337,0.0256314576289942,1,FALSE,FALSE,FALSE,ns_both,0.0453448778727803,0.0453448778727803
FBgn0037647,-0.00575832125335212,0.986199262039747,0.0395546929944422,1,FALSE,FALSE,FALSE,ns_both,0.04531301424779432,0.04531301424779432
FBgn0037045,-0.043878061939017,0.917118129196546,0.00142672290282899,1,FALSE,FALSE,FALSE,ns_both,0.04530478484184599,0.04530478484184599
FBgn0263511,-0.0279643540112295,0.955636336000164,0.0168518361633317,1,FALSE,FALSE,FALSE,ns_both,0.044816190174561205,0.044816190174561205
FBgn0032204,-0.0410896322970734,0.899717432132721,0.00371835470641789,1,FALSE,FALSE,FALSE,ns_both,0.04480798700349129,0.04480798700349129
FBgn0266174,0.0447444600995124,0.962550535586621,0,1,FALSE,FALSE,FALSE,ns_both,-0.0447444600995124,0.0447444600995124
FBgn0266579,-0.0219691859751478,0.938291063995957,0.022302641466628,1,FALSE,FALSE,FALSE,ns_both,0.0442718274417758,0.0442718274417758
FBgn0261538,-0.0441760878763885,0.981403479553125,0,1,FALSE,FALSE,FALSE,ns_both,0.0441760878763885,0.0441760878763885
FBgn0037976,-0.0204416345161633,0.938250127119329,0.0233450553096566,1,FALSE,FALSE,FALSE,ns_both,0.0437866898258199,0.0437866898258199
FBgn0028546,-0.00496111716852329,0.988461960048917,0.0388250678092756,1,FALSE,FALSE,FALSE,ns_both,0.04378618497779889,0.04378618497779889
FBgn0011737,-0.0196725650262732,0.940552750796341,0.0240199965479203,1,FALSE,FALSE,FALSE,ns_both,0.0436925615741935,0.0436925615741935
FBgn0034724,-0.0197140727651438,0.978120437770117,0.023365328640472,1,FALSE,FALSE,FALSE,ns_both,0.0430794014056158,0.0430794014056158
FBgn0003483,-0.0381879489585142,0.958190216125776,0.00449683408630093,1,FALSE,FALSE,FALSE,ns_both,0.04268478304481513,0.04268478304481513
FBgn0001296,-0.022331445322321,0.933386535021355,0.0202611455586968,1,FALSE,FALSE,FALSE,ns_both,0.0425925908810178,0.0425925908810178
FBgn0033948,-0.0238196902019209,0.961295452151724,0.0187065942868243,1,FALSE,FALSE,FALSE,ns_both,0.0425262844887452,0.0425262844887452
FBgn0259233,-0.0321126821720935,0.949290145681094,0.00995330411540675,1,FALSE,FALSE,FALSE,ns_both,0.04206598628750025,0.04206598628750025
FBgn0014143,-0.00913480644189399,0.989127000048257,0.0327021687422569,1,FALSE,FALSE,FALSE,ns_both,0.04183697518415089,0.04183697518415089
FBgn0086347,-0.0175033475870276,0.96013495023279,0.0240900820667052,1,FALSE,FALSE,FALSE,ns_both,0.0415934296537328,0.0415934296537328
FBgn0037315,-0.0359545434488358,0.886721172270985,0.00555827427209432,1,FALSE,FALSE,FALSE,ns_both,0.04151281772093012,0.04151281772093012
FBgn0265607,-0.041365103988085,0.943598287312429,0,1,FALSE,FALSE,FALSE,ns_both,0.041365103988085,0.041365103988085
FBgn0035101,-0.0059071389930526,0.985871186430218,0.0351215325413662,1,FALSE,FALSE,FALSE,ns_both,0.0410286715344188,0.0410286715344188
FBgn0033799,-0.00715673390645617,0.981996293545106,0.0337637537264623,1,FALSE,FALSE,FALSE,ns_both,0.04092048763291847,0.04092048763291847
FBgn0031188,-0.0341874883591512,0.914255625239036,0.00651802861483696,1,FALSE,FALSE,FALSE,ns_both,0.04070551697398816,0.04070551697398816
FBgn0038173,-0.00538059944104657,0.987061081622256,0.035187903409964597,1,FALSE,FALSE,FALSE,ns_both,0.040568502851011164,0.040568502851011164
FBgn0052069,-0.0098461250243874,0.986255335393844,0.0307040561099441,1,FALSE,FALSE,FALSE,ns_both,0.0405501811343315,0.0405501811343315
FBgn0020416,-0.0294317918534261,0.973125300614722,0.0107274463622203,1,FALSE,FALSE,FALSE,ns_both,0.0401592382156464,0.0401592382156464
FBgn0044419,0.0400930179118286,0.897707843110608,0,1,FALSE,FALSE,FALSE,ns_both,-0.0400930179118286,0.0400930179118286
FBgn0002719,-0.00343618893450166,0.991254777115217,0.0366319712370316,1,FALSE,FALSE,FALSE,ns_both,0.040068160171533265,0.040068160171533265
FBgn0037234,-0.0117821917212154,0.965385632635569,0.0281253975737892,1,FALSE,FALSE,FALSE,ns_both,0.0399075892950046,0.0399075892950046
FBgn0036684,-0.00658363585062768,0.985150250235388,0.0331719474681932,1,FALSE,FALSE,FALSE,ns_both,0.039755583318820883,0.039755583318820883
FBgn0034611,-0.00102654230437703,0.997248710410403,0.0382162677678609,1,FALSE,FALSE,FALSE,ns_both,0.03924281007223793,0.03924281007223793
FBgn0013987,-0.00915006216422631,0.972429059672225,0.030067372981299,1,FALSE,FALSE,FALSE,ns_both,0.03921743514552531,0.03921743514552531
FBgn0039269,0.020897983714749,0.93978240356154,-0.0179999436616788,1,FALSE,FALSE,FALSE,ns_both,-0.038897927376427804,0.038897927376427804
FBgn0032911,-0.0235771540399405,0.930260467252559,0.0153113957119921,1,FALSE,FALSE,FALSE,ns_both,0.038888549751932594,0.038888549751932594
FBgn0052484,-0.00351407381303748,0.99143958749111,0.0353055293204698,1,FALSE,FALSE,FALSE,ns_both,0.038819603133507276,0.038819603133507276
FBgn0052755,-0.0296011098028828,0.974629104540756,0.00863595388359441,1,FALSE,FALSE,FALSE,ns_both,0.03823706368647721,0.03823706368647721
FBgn0030927,-0.0336482481833137,0.961295452151724,0.00450390968848092,1,FALSE,FALSE,FALSE,ns_both,0.03815215787179462,0.03815215787179462
FBgn0033539,-0.024772134545481,0.935647729794827,0.0132223467738081,1,FALSE,FALSE,FALSE,ns_both,0.0379944813192891,0.0379944813192891
FBgn0031450,-0.0288855451995691,0.916330031334944,0.00891375807617426,1,FALSE,FALSE,FALSE,ns_both,0.03779930327574336,0.03779930327574336
FBgn0261955,-0.0301596398700306,0.921257058103697,0.00760736718140078,1,FALSE,FALSE,FALSE,ns_both,0.03776700705143138,0.03776700705143138
FBgn0022786,-0.0259006751989058,0.950817268567178,0.0117716081856172,1,FALSE,FALSE,FALSE,ns_both,0.037672283384523,0.037672283384523
FBgn0039016,0.0194964766421925,0.969754932077816,-0.0179973309419302,1,FALSE,FALSE,FALSE,ns_both,-0.0374938075841227,0.0374938075841227
FBgn0039303,-0.0170009838503421,0.949528651652136,0.0204021687783637,1,FALSE,FALSE,FALSE,ns_both,0.037403152628705805,0.037403152628705805
FBgn0044511,0.0181030725451204,0.977056099524037,-0.0186521871126655,1,FALSE,FALSE,FALSE,ns_both,-0.0367552596577859,0.0367552596577859
FBgn0032153,-0.00203032502962654,0.998930417917347,0.0345987172267293,1,FALSE,FALSE,FALSE,ns_both,0.03662904225635584,0.03662904225635584
FBgn0051347,-0.0365244409495805,0.97759949001976,0,1,FALSE,FALSE,FALSE,ns_both,0.0365244409495805,0.0365244409495805
FBgn0029930,-0.0358308052843442,0.902206265793108,4.42240728687039e-4,1,FALSE,FALSE,FALSE,ns_both,0.03627304601303124,0.03627304601303124
FBgn0010830,-0.0325798861140174,0.902308981088188,0.0036444454797358,1,FALSE,FALSE,FALSE,ns_both,0.036224331593753205,0.036224331593753205
FBgn0263773,-0.0131825702408277,0.962550535586621,0.02295570386756,1,FALSE,FALSE,FALSE,ns_both,0.0361382741083877,0.0361382741083877
FBgn0001098,-0.0219697668170295,0.942421450279288,0.0141476718757238,1,FALSE,FALSE,FALSE,ns_both,0.0361174386927533,0.0361174386927533
FBgn0040992,0.0359802679530639,0.937940591909009,0,1,FALSE,FALSE,FALSE,ns_both,-0.0359802679530639,0.0359802679530639
FBgn0260228,0.0359802679530639,0.937940591909009,0,1,FALSE,FALSE,FALSE,ns_both,-0.0359802679530639,0.0359802679530639
FBgn0000043,-0.0355183204818329,0.890404057289235,2.98973110804168e-4,1,FALSE,FALSE,FALSE,ns_both,0.035817293592637064,0.035817293592637064
FBgn0036549,-0.00194824749397776,0.996889355650307,0.0337924192279565,1,FALSE,FALSE,FALSE,ns_both,0.03574066672193426,0.03574066672193426
FBgn0033055,-0.0238921035256168,0.929727342318273,0.0116001845060088,1,FALSE,FALSE,FALSE,ns_both,0.0354922880316256,0.0354922880316256
FBgn0036502,-0.0132110686624127,0.971203245336195,0.0222347925366616,1,FALSE,FALSE,FALSE,ns_both,0.0354458611990743,0.0354458611990743
FBgn0085284,0.029449838908427,0.956636981097888,-0.00594516593045448,1,FALSE,FALSE,FALSE,ns_both,-0.03539500483888148,0.03539500483888148
FBgn0001965,0.00173471504148448,0.997447640697893,-0.0335445869821576,1,FALSE,FALSE,FALSE,ns_both,-0.03527930202364208,0.03527930202364208
FBgn0033968,-0.0127228841781126,0.967455386120638,0.0224902209537793,1,FALSE,FALSE,FALSE,ns_both,0.0352131051318919,0.0352131051318919
FBgn0261049,-0.00843931817659443,0.979149727372727,0.0267189405512924,1,FALSE,FALSE,FALSE,ns_both,0.03515825872788683,0.03515825872788683
FBgn0037447,-0.0340984942668813,0.905077647508863,7.1192194889929e-4,1,FALSE,FALSE,FALSE,ns_both,0.03481041621578059,0.03481041621578059
