FBgn,logFC_Tutorial,qval_Tutorial,logFC_edgeR,qval_edgeR,direction_agree,sig_A,sig_B,category,delta_logFC,abs_delta
FBgn0035850,-0.0336205624996978,0.89633772704572,0.0482498267254389,0.734831463765253,FALSE,FALSE,FALSE,ns_both,0.0818703892251367,0.0818703892251367
FBgn0038890,-0.0445335839415313,0.862972662316355,0.0367915172657955,0.826035171468672,FALSE,FALSE,FALSE,ns_both,0.0813251012073268,0.0813251012073268
FBgn0266579,-0.0219691859751478,0.938291063995957,0.0592376408326476,0.62986582476498,FALSE,FALSE,FALSE,ns_both,0.0812068268077954,0.0812068268077954
FBgn0265351,-0.050495060088495,0.930525136130877,0.0304679522400069,0.937835701278646,FALSE,FALSE,FALSE,ns_both,0.0809630123285019,0.0809630123285019
FBgn0263511,-0.0279643540112295,0.955636336000164,0.052788156840693,0.872271376334935,FALSE,FALSE,FALSE,ns_both,0.0807525108519225,0.0807525108519225
FBgn0003721,-0.0430232091126927,0.886935677173163,0.0377059186331534,0.857136886803174,FALSE,FALSE,FALSE,ns_both,0.0807291277458461,0.0807291277458461
FBgn0260945,-0.0172895732794701,0.949289685967037,0.0623527099240115,0.742057301097875,FALSE,FALSE,FALSE,ns_both,0.0796422832034816,0.0796422832034816
FBgn0025814,-0.0524510433090639,0.902462692955008,0.0271902078967344,0.931545276274851,FALSE,FALSE,FALSE,ns_both,0.0796412512057983,0.0796412512057983
FBgn0039151,-0.0624414753414581,0.961359979949737,0.0167819920237155,0.983089446435789,FALSE,FALSE,FALSE,ns_both,0.0792234673651736,0.0792234673651736
FBgn0262518,-0.0012775809745142,0.996889355650307,0.0767006921800494,0.61851276967784,FALSE,FALSE,FALSE,ns_both,0.07797827315456361,0.07797827315456361
FBgn0001186,-0.042322184745038,0.874848617404765,0.0352744532464782,0.797988888063211,FALSE,FALSE,FALSE,ns_both,0.0775966379915162,0.0775966379915162
FBgn0004655,-0.0374739708140755,0.942816421487825,0.0400194223441464,0.910528714306588,FALSE,FALSE,FALSE,ns_both,0.0774933931582219,0.0774933931582219
FBgn0266411,-0.031200709636058,0.922703211510173,0.0462782927454968,0.866076142818459,FALSE,FALSE,FALSE,ns_both,0.0774790023815548,0.0774790023815548
FBgn0038173,-0.0053805994410465,0.987061081622256,0.0719619976424813,0.70282151290765,FALSE,FALSE,FALSE,ns_both,0.07734259708352781,0.07734259708352781
FBgn0034717,-0.0719438312404527,0.948310625645327,0.00532302501507061,0.993327682211691,FALSE,FALSE,FALSE,ns_both,0.0772668562555233,0.0772668562555233
FBgn0038108,0.0700390080094763,0.923888760870639,-0.0062359059310336,0.988570568432852,FALSE,FALSE,FALSE,ns_both,-0.07627491394050989,0.07627491394050989
FBgn0030838,-0.0430824307850981,0.868505522225627,0.0329479821936756,0.836323990072884,FALSE,FALSE,FALSE,ns_both,0.07603041297877369,0.07603041297877369
FBgn0262636,-0.0574529139189335,0.831250281646107,0.0185250202440091,0.931545276274851,FALSE,FALSE,FALSE,ns_both,0.0759779341629426,0.0759779341629426
FBgn0033973,-0.0500896043393944,0.863879610663885,0.0256244812785827,0.903877661234405,FALSE,FALSE,FALSE,ns_both,0.0757140856179771,0.0757140856179771
FBgn0036801,-0.0247167746486683,0.950532307950954,0.0509694594727664,0.846705707607126,FALSE,FALSE,FALSE,ns_both,0.0756862341214347,0.0756862341214347
FBgn0034504,-0.050072918610117,0.84319273258995,0.0253012087235145,0.886348401611303,FALSE,FALSE,FALSE,ns_both,0.0753741273336315,0.0753741273336315
FBgn0032178,0.0582718227320485,0.892621050842537,-0.0170313387624886,0.954713193686565,FALSE,FALSE,FALSE,ns_both,-0.0753031614945371,0.0753031614945371
FBgn0039130,-0.00112228723805,0.997447640697893,0.0739004842171706,0.728120525204597,FALSE,FALSE,FALSE,ns_both,0.0750227714552206,0.0750227714552206
FBgn0037443,-0.0632695713663751,0.803557808335791,0.0115765740462448,0.953201376638992,FALSE,FALSE,FALSE,ns_both,0.0748461454126199,0.0748461454126199
FBgn0038146,-0.0539543730260833,0.886234076355979,0.0203592991912416,0.933947212099989,FALSE,FALSE,FALSE,ns_both,0.0743136722173249,0.0743136722173249
FBgn0027621,-0.0537694617607286,0.834834388164931,0.0201231255062372,0.91827854153528,FALSE,FALSE,FALSE,ns_both,0.0738925872669658,0.0738925872669658
FBgn0031260,-0.0594077287798391,0.883032814987213,0.0139879641767411,0.962737025196955,FALSE,FALSE,FALSE,ns_both,0.0733956929565802,0.0733956929565802
FBgn0086361,-1.092109180779e-4,0.9997585031994,0.0732467896579031,0.58285707695138,FALSE,FALSE,FALSE,ns_both,0.073356000575981,0.073356000575981
FBgn0031566,-0.0567399702543126,0.821332204486013,0.0165963312262317,0.922432592637847,FALSE,FALSE,FALSE,ns_both,0.07333630148054429,0.07333630148054429
FBgn0026592,-0.0438116904036306,0.874848617404765,0.0293254556641618,0.892112943937143,FALSE,FALSE,FALSE,ns_both,0.0731371460677924,0.0731371460677924
FBgn0035443,-0.030710172512464,0.958837698556341,0.0422437982294073,0.920409222723668,FALSE,FALSE,FALSE,ns_both,0.0729539707418713,0.0729539707418713
FBgn0053138,-0.0484826751398422,0.866316602383916,0.0242172750205715,0.914878610292367,FALSE,FALSE,FALSE,ns_both,0.0726999501604137,0.0726999501604137
FBgn0033199,-0.0551918433415575,0.866532174861436,0.0171394906098788,0.928490199285846,FALSE,FALSE,FALSE,ns_both,0.0723313339514363,0.0723313339514363
FBgn0032725,-0.017156029982796,0.96041705116104,0.0549895808543214,0.797444089861816,FALSE,FALSE,FALSE,ns_both,0.0721456108371174,0.0721456108371174
FBgn0031397,-0.0098019378567671,0.971925383957039,0.0623324929001825,0.712360514977596,FALSE,FALSE,FALSE,ns_both,0.0721344307569496,0.0721344307569496
FBgn0034602,-0.0398770212152691,0.938291063995957,0.0320011314367465,0.925690225126922,FALSE,FALSE,FALSE,ns_both,0.07187815265201561,0.07187815265201561
FBgn0034885,-0.0473308825953306,0.96013495023279,0.0244610968091076,0.969315593383227,FALSE,FALSE,FALSE,ns_both,0.0717919794044382,0.0717919794044382
FBgn0267796,-0.028124281448691,0.949528651652136,0.0435447486582185,0.899505869969825,FALSE,FALSE,FALSE,ns_both,0.0716690301069095,0.0716690301069095
FBgn0003567,-0.0634102231535088,0.835186972853376,0.00795586623676387,0.958120143096959,FALSE,FALSE,FALSE,ns_both,0.07136608939027267,0.07136608939027267
FBgn0001189,-0.0201454816872974,0.962550535586621,0.0511236897877647,0.860784442968274,FALSE,FALSE,FALSE,ns_both,0.07126917147506209,0.07126917147506209
FBgn0028646,-0.0455055192168871,0.870966043785123,0.0257181360614358,0.903038054034436,FALSE,FALSE,FALSE,ns_both,0.0712236552783229,0.0712236552783229
FBgn0035146,-0.0479868240233592,0.867400237904317,0.0229680823087602,0.892112943937143,FALSE,FALSE,FALSE,ns_both,0.0709549063321194,0.0709549063321194
FBgn0010548,-0.0468866503159509,0.855403489669667,0.0228148744895374,0.880598170684882,FALSE,FALSE,FALSE,ns_both,0.0697015248054883,0.0697015248054883
FBgn0037635,-0.0400319943805222,0.958190216125776,0.0295038110705517,0.928490199285846,FALSE,FALSE,FALSE,ns_both,0.0695358054510739,0.0695358054510739
FBgn0035091,-0.0111551878612542,0.992799203028115,0.0579309836117372,0.935907586709142,FALSE,FALSE,FALSE,ns_both,0.0690861714729914,0.0690861714729914
FBgn0032166,-0.0504022444575627,0.869217706687447,0.0186777396741114,0.919950622481313,FALSE,FALSE,FALSE,ns_both,0.0690799841316741,0.0690799841316741
FBgn0035811,-0.0260242053246754,0.958143038502154,0.0428546870522703,0.897598279592407,FALSE,FALSE,FALSE,ns_both,0.0688788923769457,0.0688788923769457
FBgn0025592,-0.0435185449653717,0.918913039741155,0.0252033529655272,0.928490199285846,FALSE,FALSE,FALSE,ns_both,0.0687218979308989,0.0687218979308989
FBgn0034708,-0.0465232107969024,0.853178312788246,0.0219630623978125,0.893274257839721,FALSE,FALSE,FALSE,ns_both,0.0684862731947149,0.0684862731947149
FBgn0039261,-0.0137513275006357,0.958906613699429,0.0544768220161806,0.638001128435866,FALSE,FALSE,FALSE,ns_both,0.0682281495168163,0.0682281495168163
FBgn0023534,-0.0114901164247598,0.970765350100084,0.056490442109782,0.755376437295777,FALSE,FALSE,FALSE,ns_both,0.0679805585345418,0.0679805585345418
FBgn0039681,-0.0661721969182017,0.774068571754392,0.00176304174646676,0.99288186961626,FALSE,FALSE,FALSE,ns_both,0.06793523866466845,0.06793523866466845
FBgn0032484,-0.0311245223473164,0.91722871702408,0.0367126407185282,0.865166256259835,FALSE,FALSE,FALSE,ns_both,0.0678371630658446,0.0678371630658446
FBgn0043456,-0.010045524824315,0.970533117022715,0.0577163496293122,0.683323457704921,FALSE,FALSE,FALSE,ns_both,0.0677618744536272,0.0677618744536272
FBgn0020378,-0.0163837274711629,0.97759949001976,0.0512624802888854,0.896404474133171,FALSE,FALSE,FALSE,ns_both,0.0676462077600483,0.0676462077600483
FBgn0086687,-0.0650728551475083,0.938291063995957,0.00245947560970536,0.996355062224234,FALSE,FALSE,FALSE,ns_both,0.06753233075721365,0.06753233075721365
FBgn0034290,-0.0585882711456483,0.886935677173163,0.0083152425793184,0.97757732514158,FALSE,FALSE,FALSE,ns_both,0.0669035137249667,0.0669035137249667
FBgn0085360,-0.0535038051164071,0.962550535586621,0.0133701701935085,0.985895234846821,FALSE,FALSE,FALSE,ns_both,0.0668739753099156,0.0668739753099156
FBgn0008636,-0.0553407288540706,0.893886150433775,0.011524194158327,0.967795802464049,FALSE,FALSE,FALSE,ns_both,0.0668649230123976,0.0668649230123976
FBgn0003255,0.0517990283127345,0.875694122277943,-0.0150391935147834,0.948217096549301,FALSE,FALSE,FALSE,ns_both,-0.0668382218275179,0.0668382218275179
FBgn0262801,-0.0235450449782594,0.95413108343569,0.0431231444221947,0.874646791322497,FALSE,FALSE,FALSE,ns_both,0.0666681894004541,0.0666681894004541
FBgn0039562,-0.0084441244830433,0.98206843185748,0.0581802928853507,0.820140654257735,FALSE,FALSE,FALSE,ns_both,0.066624417368394,0.066624417368394
FBgn0022942,-0.0272115551988163,0.924177938193025,0.0391741975395827,0.788939628480189,FALSE,FALSE,FALSE,ns_both,0.066385752738399,0.066385752738399
FBgn0031229,-0.059707963626823,0.829091126974579,0.00644279906302597,0.971545533720632,FALSE,FALSE,FALSE,ns_both,0.06615076268984897,0.06615076268984897
FBgn0010014,-0.0038922118851619,0.988461960048917,0.0617788083259928,0.717274143940051,FALSE,FALSE,FALSE,ns_both,0.0656710202111547,0.0656710202111547
FBgn0033799,-0.0071567339064561,0.981996293545106,0.0583091654392842,0.785449247142229,FALSE,FALSE,FALSE,ns_both,0.0654658993457403,0.0654658993457403
FBgn0259789,-0.0377565378443207,0.938291063995957,0.0277038610385199,0.930199744063243,FALSE,FALSE,FALSE,ns_both,0.06546039888284061,0.06546039888284061
FBgn0035170,-0.0546715508806751,0.821332204486013,0.010763705961622,0.954713193686565,FALSE,FALSE,FALSE,ns_both,0.0654352568422971,0.0654352568422971
FBgn0013732,-0.0419488664214345,0.900571094841368,0.023392188623586,0.914878610292367,FALSE,FALSE,FALSE,ns_both,0.0653410550450205,0.0653410550450205
FBgn0000320,-0.0314712475454183,0.911177326583076,0.0338534163157199,0.875674514797896,FALSE,FALSE,FALSE,ns_both,0.0653246638611382,0.0653246638611382
FBgn0030731,-0.0582456440820925,0.810545727456398,0.00705198780465299,0.966619067761307,FALSE,FALSE,FALSE,ns_both,0.06529763188674549,0.06529763188674549
FBgn0040491,-0.0501074244753634,0.877707353496978,0.0151376895451113,0.934687355659305,FALSE,FALSE,FALSE,ns_both,0.0652451140204747,0.0652451140204747
FBgn0050096,0.0369661734941725,0.962550535586621,-0.0278629572799756,0.962737025196955,FALSE,FALSE,FALSE,ns_both,-0.06482913077414809,0.06482913077414809
FBgn0035767,-0.0544365257058331,0.870966043785123,0.010385515202007,0.96908750055499,FALSE,FALSE,FALSE,ns_both,0.0648220409078401,0.0648220409078401
FBgn0036147,-0.0057655064987808,0.983734917553378,0.0587141447014768,0.753967222781671,FALSE,FALSE,FALSE,ns_both,0.0644796512002576,0.0644796512002576
FBgn0259233,-0.0321126821720935,0.949290145681094,0.0323645474225035,0.929699809789927,FALSE,FALSE,FALSE,ns_both,0.06447722959459701,0.06447722959459701
FBgn0031765,-0.0438891439005796,0.915911925637934,0.0205607985712951,0.925690225126922,FALSE,FALSE,FALSE,ns_both,0.0644499424718747,0.0644499424718747
FBgn0262125,-0.0072041228291759,0.979543927177325,0.0571506133912083,0.703323551483754,FALSE,FALSE,FALSE,ns_both,0.06435473622038419,0.06435473622038419
FBgn0037117,-0.0263517620522026,0.92517609942425,0.0379811731516721,0.831862519181018,FALSE,FALSE,FALSE,ns_both,0.0643329352038747,0.0643329352038747
FBgn0015623,-0.0105217659704258,0.968224175754709,0.0535510335144058,0.660505603672127,FALSE,FALSE,FALSE,ns_both,0.0640727994848316,0.0640727994848316
FBgn0032204,-0.0410896322970734,0.899717432132721,0.0229541558498869,0.916767416138445,FALSE,FALSE,FALSE,ns_both,0.0640437881469603,0.0640437881469603
FBgn0250753,-0.0459605396989475,0.870765265620567,0.0179256553963021,0.917405099245831,FALSE,FALSE,FALSE,ns_both,0.06388619509524959,0.06388619509524959
FBgn0037094,-0.025819468154843,0.92517609942425,0.0380532068316482,0.790040092121653,FALSE,FALSE,FALSE,ns_both,0.0638726749864912,0.0638726749864912
FBgn0267821,-0.0218299035657823,0.943610304174166,0.0420148804883983,0.849263521094147,FALSE,FALSE,FALSE,ns_both,0.06384478405418059,0.06384478405418059
FBgn0037976,-0.0204416345161633,0.938250127119329,0.0433834969913396,0.788766539223137,FALSE,FALSE,FALSE,ns_both,0.06382513150750291,0.06382513150750291
FBgn0024187,-0.0181176181008884,0.954373031353014,0.0453648176554949,0.838984890984964,FALSE,FALSE,FALSE,ns_both,0.063482435756383307,0.063482435756383307
FBgn0020255,-0.0526413507854063,0.83621229798892,0.0103683990142586,0.941797194530626,FALSE,FALSE,FALSE,ns_both,0.0630097497996649,0.0630097497996649
FBgn0051102,-0.006376024663951,0.992799203028115,0.0563230369302153,0.90096240370102,FALSE,FALSE,FALSE,ns_both,0.0626990615941663,0.0626990615941663
FBgn0052069,-0.0098461250243874,0.986255335393844,0.0527800353108822,0.893213468095468,FALSE,FALSE,FALSE,ns_both,0.0626261603352696,0.0626261603352696
FBgn0034963,-0.0512023541869736,0.889054008964266,0.0113990760643121,0.966654071595406,FALSE,FALSE,FALSE,ns_both,0.0626014302512857,0.0626014302512857
FBgn0025678,-0.0039975078323817,0.992352014148005,0.0585536812584628,0.81355222568017,FALSE,FALSE,FALSE,ns_both,0.0625511890908445,0.0625511890908445
FBgn0031598,-0.0567401741568371,0.865777512089468,0.00577374961855796,0.981556657625911,FALSE,FALSE,FALSE,ns_both,0.06251392377539507,0.06251392377539507
FBgn0036290,-0.0355018557732739,0.889925627650963,0.0268693382120433,0.896040040804316,FALSE,FALSE,FALSE,ns_both,0.0623711939853172,0.0623711939853172
FBgn0030710,-0.0371561860679073,0.911191917114683,0.025211723209605,0.914003535741709,FALSE,FALSE,FALSE,ns_both,0.0623679092775123,0.0623679092775123
FBgn0031883,-0.0596381192511728,0.822172019298067,0.0022764724825637,0.988570568432852,FALSE,FALSE,FALSE,ns_both,0.0619145917337365,0.0619145917337365
FBgn0004860,-0.0118230843200084,0.981664355017456,0.0499625815858712,0.877572652395489,FALSE,FALSE,FALSE,ns_both,0.0617856659058796,0.0617856659058796
FBgn0038922,-0.0321506167735313,0.906668883502884,0.0294259421052093,0.869069957874356,FALSE,FALSE,FALSE,ns_both,0.0615765588787406,0.0615765588787406
FBgn0003676,-0.0127513509759931,0.96368958334981,0.048806584269489,0.766577605980209,FALSE,FALSE,FALSE,ns_both,0.0615579352454821,0.0615579352454821
FBgn0014133,-0.0042313304196315,0.993464578315835,0.0571653395063068,0.863096767784413,FALSE,FALSE,FALSE,ns_both,0.0613966699259383,0.0613966699259383
FBgn0259209,-0.0528091004829255,0.886234076355979,0.00830321185216702,0.97490588160799,FALSE,FALSE,FALSE,ns_both,0.061112312335092525,0.061112312335092525
FBgn0025700,-0.0530836116846772,0.922236626588926,0.00793949385869425,0.982394262143529,FALSE,FALSE,FALSE,ns_both,0.06102310554337145,0.06102310554337145
FBgn0033844,-0.0233240244971084,0.933386535021355,0.0375881689344791,0.740277776566114,FALSE,FALSE,FALSE,ns_both,0.060912193431587505,0.060912193431587505
FBgn0032187,-0.0305312337465118,0.971203245336195,0.0302052476132309,0.962031255757893,FALSE,FALSE,FALSE,ns_both,0.0607364813597427,0.0607364813597427
FBgn0051075,-0.0489950539175377,0.907123169350013,0.0116756009355352,0.970671353012384,FALSE,FALSE,FALSE,ns_both,0.0606706548530729,0.0606706548530729
FBgn0015663,-1.154835746578e-4,0.9997585031994,0.0604840130619406,0.778461427208509,FALSE,FALSE,FALSE,ns_both,0.0605994966365984,0.0605994966365984
FBgn0037647,-0.0057583212533521,0.986199262039747,0.0547941009400888,0.789612275399924,FALSE,FALSE,FALSE,ns_both,0.0605524221934409,0.0605524221934409
FBgn0035440,-0.0526891236454001,0.862354307271502,0.00779525479890765,0.973567807681135,FALSE,FALSE,FALSE,ns_both,0.06048437844430775,0.06048437844430775
FBgn0032884,-0.0551323817756703,0.859360321863644,0.00510550775128687,0.982394262143529,FALSE,FALSE,FALSE,ns_both,0.06023788952695717,0.06023788952695717
FBgn0027873,-0.0288358815482462,0.951642763046815,0.0311655812501245,0.912582292233707,FALSE,FALSE,FALSE,ns_both,0.060001462798370694,0.060001462798370694
FBgn0027568,-0.0217004783133284,0.935035441246268,0.0381444130087911,0.799231651511664,FALSE,FALSE,FALSE,ns_both,0.0598448913221195,0.0598448913221195
FBgn0035986,-0.039000350233906,0.910555068885597,0.0205874589213823,0.930016172953929,FALSE,FALSE,FALSE,ns_both,0.0595878091552883,0.0595878091552883
FBgn0001296,-0.022331445322321,0.933386535021355,0.0372241334714452,0.82104703455124906,FALSE,FALSE,FALSE,ns_both,0.0595555787937662,0.0595555787937662
FBgn0005427,-0.0520537595365903,0.838218068053016,0.00748021601193552,0.959007254809532,FALSE,FALSE,FALSE,ns_both,0.05953397554852582,0.05953397554852582
FBgn0035087,-0.0503398554288106,0.839575356714023,0.00911923708017216,0.948530239333843,FALSE,FALSE,FALSE,ns_both,0.059459092508982764,0.059459092508982764
FBgn0034611,-0.001026542304377,0.997248710410403,0.0583797793312878,0.74611332784957,FALSE,FALSE,FALSE,ns_both,0.059406321635664804,0.059406321635664804
FBgn0001197,-0.0575335255842895,0.822467591183219,0.00172196290525957,0.990947811799052,FALSE,FALSE,FALSE,ns_both,0.05925548848954907,0.05925548848954907
FBgn0026404,-0.0181094861013746,0.971859283436005,0.0410861455807461,0.866540531749431,FALSE,FALSE,FALSE,ns_both,0.059195631682120706,0.059195631682120706
FBgn0011737,-0.0196725650262732,0.940552750796341,0.0395227845992071,0.806739870067889,FALSE,FALSE,FALSE,ns_both,0.0591953496254803,0.0591953496254803
FBgn0037045,-0.043878061939017,0.917118129196546,0.0152454671482383,0.954645304378605,FALSE,FALSE,FALSE,ns_both,0.0591235290872553,0.0591235290872553
FBgn0033784,-0.0287404167264719,0.93152176997394,0.02963104269515,0.901134999512258,FALSE,FALSE,FALSE,ns_both,0.058371459421621905,0.058371459421621905
FBgn0020416,-0.0294317918534261,0.973125300614722,0.0288297169807461,0.959007254809532,FALSE,FALSE,FALSE,ns_both,0.0582615088341722,0.0582615088341722
FBgn0050493,-0.035493825470275,0.937899630142163,0.0227261110886271,0.938847609004693,FALSE,FALSE,FALSE,ns_both,0.0582199365589021,0.0582199365589021
FBgn0037315,-0.0359545434488358,0.886721172270985,0.0222275177383253,0.870186769649545,FALSE,FALSE,FALSE,ns_both,0.0581820611871611,0.0581820611871611
FBgn0030744,-0.0403466379024249,0.915090876018423,0.0174668858835675,0.938066115056373,FALSE,FALSE,FALSE,ns_both,0.0578135237859924,0.0578135237859924
FBgn0267348,-0.0093828213100256,0.977551461684159,0.0482253795634854,0.830146581320504,FALSE,FALSE,FALSE,ns_both,0.057608200873511005,0.057608200873511005
FBgn0030993,-0.0523301823597578,0.910799417794429,0.00497901817970564,0.98833878919003,FALSE,FALSE,FALSE,ns_both,0.057309200539463444,0.057309200539463444
FBgn0260439,-0.0544746587721308,0.833250736950795,0.00245857527608184,0.984881328762457,FALSE,FALSE,FALSE,ns_both,0.05693323404821264,0.05693323404821264
FBgn0029881,-0.0197134202437861,0.954847416104337,0.0371430527820772,0.871521662782384,FALSE,FALSE,FALSE,ns_both,0.0568564730258633,0.0568564730258633
FBgn0030554,-0.0418660187811793,0.91037917324451,0.0149760767701116,0.954713193686565,FALSE,FALSE,FALSE,ns_both,0.0568420955512909,0.0568420955512909
FBgn0014143,-0.0091348064418939,0.989127000048257,0.0476404023812516,0.872357524854321,FALSE,FALSE,FALSE,ns_both,0.0567752088231455,0.0567752088231455
FBgn0037007,-0.0210693724780505,0.958192090708709,0.0353744235620738,0.898599502359627,FALSE,FALSE,FALSE,ns_both,0.0564437960401243,0.0564437960401243
FBgn0000667,-0.0445367098479221,0.896427565304588,0.0118470116121791,0.964387921758087,FALSE,FALSE,FALSE,ns_both,0.056383721460101205,0.056383721460101205
FBgn0036194,-0.0094379267752311,0.981403479553125,0.0468863775872988,0.773888630949861,FALSE,FALSE,FALSE,ns_both,0.0563243043625299,0.0563243043625299
FBgn0001280,0.0315309978001068,0.938291063995957,-0.0246771768203783,0.919549304473485,FALSE,FALSE,FALSE,ns_both,-0.056208174620485093,0.056208174620485093
FBgn0262647,-0.0352930024817664,0.928164435718816,0.0206715036799012,0.938986551297542,FALSE,FALSE,FALSE,ns_both,0.0559645061616676,0.0559645061616676
FBgn0035041,-0.023586566766326,0.941260926626045,0.0323198443785399,0.894717800670419,FALSE,FALSE,FALSE,ns_both,0.0559064111448659,0.0559064111448659
FBgn0261641,-0.0453989629708437,0.933358491283702,0.0104538436453498,0.976395501569482,FALSE,FALSE,FALSE,ns_both,0.0558528066161935,0.0558528066161935
FBgn0011710,-0.0482995940376513,0.873545458590031,0.00755222797635744,0.966619067761307,FALSE,FALSE,FALSE,ns_both,0.05585182201400874,0.05585182201400874
FBgn0040339,-0.0334536272086344,0.942185204529993,0.0223622167313308,0.93212093915366,FALSE,FALSE,FALSE,ns_both,0.0558158439399652,0.0558158439399652
FBgn0034724,-0.0197140727651438,0.978120437770117,0.0359520913072386,0.935319794841272,FALSE,FALSE,FALSE,ns_both,0.0556661640723824,0.0556661640723824
FBgn0040334,-0.0278516286093434,0.94583459446451,0.0277642447630225,0.915177926047015,FALSE,FALSE,FALSE,ns_both,0.0556158733723659,0.0556158733723659
FBgn0002719,-0.0034361889345016,0.991254777115217,0.0521319511034776,0.768183354965755,FALSE,FALSE,FALSE,ns_both,0.0555681400379792,0.0555681400379792
FBgn0031188,-0.0341874883591512,0.914255625239036,0.0213192873914024,0.922533197000755,FALSE,FALSE,FALSE,ns_both,0.0555067757505536,0.0555067757505536
FBgn0039004,-0.0392664303610369,0.931842952235807,0.0161914699908083,0.956333644349567,FALSE,FALSE,FALSE,ns_both,0.055457900351845196,0.055457900351845196
FBgn0035601,-0.0444076591811887,0.865925742613596,0.0110329576680872,0.957922077747657,FALSE,FALSE,FALSE,ns_both,0.0554406168492759,0.0554406168492759
FBgn0013987,-0.0091500621642263,0.972429059672225,0.0462160651889563,0.733342422808442,FALSE,FALSE,FALSE,ns_both,0.0553661273531826,0.0553661273531826
FBgn0038763,-0.0410662614130986,0.877707353496978,0.0141339367626231,0.935785976133577,FALSE,FALSE,FALSE,ns_both,0.05520019817572169,0.05520019817572169
FBgn0037447,-0.0340984942668813,0.905077647508863,0.0209740636044798,0.925690225126922,FALSE,FALSE,FALSE,ns_both,0.0550725578713611,0.0550725578713611
FBgn0086657,-0.0117334107020962,0.974338592514285,0.0432748428345518,0.869069957874356,FALSE,FALSE,FALSE,ns_both,0.055008253536648,0.055008253536648
FBgn0033905,-0.0317259348865728,0.927163725754763,0.0231604289436208,0.917405099245831,FALSE,FALSE,FALSE,ns_both,0.0548863638301936,0.0548863638301936
FBgn0034962,-0.0098174203731125,0.974063614726421,0.0449171003231193,0.821947977623057,FALSE,FALSE,FALSE,ns_both,0.054734520696231796,0.054734520696231796
FBgn0285954,-0.0295564149221639,0.91131550686215,0.0249940853150941,0.909998474940392,FALSE,FALSE,FALSE,ns_both,0.054550500237258,0.054550500237258
FBgn0028546,-0.0049611171685232,0.988461960048917,0.0495258823873854,0.81071763438115,FALSE,FALSE,FALSE,ns_both,0.054486999555908605,0.054486999555908605
FBgn0010504,-0.0471557013827282,0.937036268216762,0.00717675405729107,0.982394262143529,FALSE,FALSE,FALSE,ns_both,0.054332455440019266,0.054332455440019266
FBgn0000043,-0.0355183204818329,0.890404057289235,0.0188141154029082,0.919896180986314,FALSE,FALSE,FALSE,ns_both,0.0543324358847411,0.0543324358847411
FBgn0034660,-0.0161142113082151,0.959566004106409,0.0378770801819462,0.867145005623217,FALSE,FALSE,FALSE,ns_both,0.0539912914901613,0.0539912914901613
FBgn0010470,-0.0154980863033716,0.977056099524037,0.0383955917592734,0.918914134185104,FALSE,FALSE,FALSE,ns_both,0.053893678062645,0.053893678062645
FBgn0086370,-0.041897681893126,0.869496912973576,0.0117848584650934,0.92910893818174,FALSE,FALSE,FALSE,ns_both,0.0536825403582194,0.0536825403582194
FBgn0032732,-0.0186139390563985,0.961295452151724,0.0350607023744221,0.860329996552318,FALSE,FALSE,FALSE,ns_both,0.0536746414308206,0.0536746414308206
FBgn0034432,-0.0464325168883757,0.878493710514897,0.00723844313524496,0.97579279972015,FALSE,FALSE,FALSE,ns_both,0.05367096002362066,0.05367096002362066
FBgn0001098,-0.0219697668170295,0.942421450279288,0.0316491797307898,0.870927424799343,FALSE,FALSE,FALSE,ns_both,0.053618946547819304,0.053618946547819304
FBgn0036502,-0.0132110686624127,0.971203245336195,0.0403616175838594,0.873279644266979,FALSE,FALSE,FALSE,ns_both,0.0535726862462721,0.0535726862462721
FBgn0085279,-0.0445657646349749,0.922703211510173,0.0089861099946595,0.977674372170331,FALSE,FALSE,FALSE,ns_both,0.0535518746296344,0.0535518746296344
FBgn0030334,-0.0292297292744625,0.956636981097888,0.0241204090902853,0.941797194530626,FALSE,FALSE,FALSE,ns_both,0.0533501383647478,0.0533501383647478
FBgn0036843,-0.048980577998768,0.848715942697831,0.00436614550664828,0.977533644439137,FALSE,FALSE,FALSE,ns_both,0.053346723505416284,0.053346723505416284
FBgn0032008,-0.0518858000036283,0.918984509125919,0.00143613953738661,0.996488551717819,FALSE,FALSE,FALSE,ns_both,0.05332193954101491,0.05332193954101491
FBgn0029686,-0.0156263379224065,0.971794142711212,0.0375721209595004,0.917795436648501,FALSE,FALSE,FALSE,ns_both,0.0531984588819069,0.0531984588819069
FBgn0003002,-0.0286249789156859,0.962550535586621,0.0245481053750831,0.935907586709142,FALSE,FALSE,FALSE,ns_both,0.053173084290769,0.053173084290769
FBgn0027491,-0.0387906453834406,0.883581573143182,0.014049062700956,0.925690225126922,FALSE,FALSE,FALSE,ns_both,0.0528397080843966,0.0528397080843966
FBgn0034959,-0.0240550152027885,0.92871684290477,0.0287665150801359,0.829919983364468,FALSE,FALSE,FALSE,ns_both,0.0528215302829244,0.0528215302829244
FBgn0284257,-0.0339975651262012,0.907123169350013,0.0187114384267345,0.899338257212175,FALSE,FALSE,FALSE,ns_both,0.0527090035529357,0.0527090035529357
FBgn0036684,-0.0065836358506276,0.985150250235388,0.0459105246134584,0.854877176354559,FALSE,FALSE,FALSE,ns_both,0.052494160464086004,0.052494160464086004
